s_id,a_id
1307,3118
1307,3690
1307,1872
1307,1914
1307,2777
1307,1440
1307,4987
1310,575
1310,4323
1310,655
1310,3411
1310,2193
1310,3009
1310,1028
1311,3035
1311,4930
1311,3727
1311,2515
1311,2779
1311,2093
1311,2935
1311,3802
1311,3859
1311,3648
1311,512
1311,1653
1312,3301
1312,4286
1312,501
1312,1242
1312,851
1312,46
1312,829
1322,4113
1322,1070
1322,2310
1322,3926
1322,4459
1322,2362
1322,1176
1322,4188
1322,3862
1322,3776
1325,3516
1325,2700
1325,2306
1325,1443
1325,1777
1325,2325
1325,1444
1325,455
1331,2660
1331,4640
1331,3381
1331,1941
1331,2326
1331,695
1331,2340
1331,2055
1331,3598
1331,3144
1335,2829
1335,1998
1335,3023
1335,826
1335,3328
1335,3557
1335,3928
1335,2833
1335,1580
1335,2720
1335,4927
1335,65
1346,3083
1346,1435
1346,13
1346,1816
1346,3338
1346,1045
1346,3937
1346,4077
1346,2983
1346,3871
1346,372
1348,1715
1348,3765
1348,3256
1348,3324
1348,2835
1348,852
1348,3652
1348,1697
1348,3890
1348,4581
1349,3719
1349,2252
1349,4486
1349,1786
1349,4822
1349,3952
1349,4889
1349,569
1349,4660
1349,1787
1362,4319
1362,179
1362,903
1362,699
1362,2436
1362,2895
1362,3748
1362,4562
1362,3937
1362,4598
1362,341
1362,1164
1370,3318
1370,1079
1370,1080
1370,2453
1370,1806
1370,4648
1370,2725
1370,4658
1370,2461
1370,820
1370,1221
1376,825
1376,3104
1376,794
1376,1703
1376,4316
1376,2086
1376,4755
1376,10
1376,4785
1384,2273
1384,455
1384,3550
1384,1917
1384,3160
1384,3829
1384,263
1384,3154
1384,4673
1384,3769
1387,1478
1387,1228
1387,502
1387,4613
1387,17
1387,4469
1387,4725
1387,4026
1387,4664
1396,189
1396,2334
1396,2383
1396,4085
1396,1289
1396,4726
1406,3586
1406,234
1406,2130
1406,2752
1406,2446
1406,1481
1411,4169
1411,154
1411,2043
1411,3546
1411,3805
1411,1277
1411,2731
1417,372
1417,415
1417,307
1417,1182
1417,1268
1417,1522
1417,1262
1417,72
1417,1468
1422,2516
1422,3946
1422,2180
1422,1853
1422,2359
1422,3983
1422,1970
1425,3165
1425,3467
1425,2807
1425,3393
1425,2909
1425,243
1425,3595
1425,1529
1425,3634
1426,1794
1426,2139
1426,208
1426,3854
1426,741
1426,4921
1426,3880
1426,1242
1426,2507
1426,2521
1428,2734
1428,1273
1428,1267
1428,3692
1428,2336
1428,2216
1428,2731
1428,3548
1428,3032
1428,4897
1428,3411
1429,3912
1429,2060
1429,4223
1429,3717
1429,2222
1429,2006
1429,4240
1429,4886
1429,2325
1429,4188
1434,2003
1434,4562
1434,3898
1434,195
1434,2132
1434,700
1436,3535
1436,2521
1436,4308
1436,3912
1436,558
1436,4819
1436,2445
1436,3324
1436,4954
1436,735
1436,4892
1437,4645
1437,3906
1437,293
1437,71
1437,1553
1437,452
1437,4675
1437,4872
1437,2740
1437,1947
1437,1347
1446,3954
1446,4437
1446,733
1446,76
1446,1866
1446,1615
1446,2301
1446,3139
1446,3342
1446,887
1450,1347
1450,261
1450,1974
1450,3387
1450,1705
1450,2439
1450,3783
1450,1413
1450,2455
1450,310
1451,3497
1451,3816
1451,2464
1451,3622
1451,718
1451,1365
1451,1280
1451,1164
1451,1777
1451,3183
1455,2343
1455,2120
1455,2118
1455,2464
1455,2351
1455,4871
1458,1678
1458,3769
1458,3214
1458,4416
1458,2547
1458,433
1458,514
1458,268
1459,2940
1459,2253
1459,3321
1459,4759
1459,4865
1459,4631
1459,696
1459,2973
1459,1976
1459,1173
1460,1653
1460,4564
1460,147
1460,3559
1460,715
1460,943
1460,1154
1460,899
1460,815
1460,1215
1460,14
1460,3658
1461,2350
1461,3749
1461,1336
1461,4085
1461,301
1461,4151
1461,2016
1466,4627
1466,737
1466,2097
1466,1595
1466,652
1466,4221
1466,3652
1466,714
1466,3695
1466,2725
1476,454
1476,2375
1476,3087
1476,2195
1476,3587
1476,3492
1476,4371
1476,2387
1476,132
1476,1265
1476,2941
1476,208
1490,3947
1490,315
1490,46
1490,3229
1490,616
1490,1301
1490,124
1490,817
1490,1949
1490,1163
1490,2664
1490,3954
1491,654
1491,1269
1491,2392
1491,1331
1491,3765
1491,3858
1491,4267
1492,3323
1492,50
1492,2304
1492,4176
1492,3229
1492,3234
1492,3494
1492,3181
1494,4713
1494,3940
1494,4679
1494,2980
1494,4428
1494,2888
1494,3183
1494,3240
1494,2775
1494,43
1494,1470
1494,2370
1504,3906
1504,1673
1504,4952
1504,4618
1504,3156
1504,2834
1504,3561
1511,4501
1511,4028
1511,1472
1511,3099
1511,4670
1511,1220
1518,3093
1518,189
1518,72
1518,1098
1518,374
1518,146
1518,233
1518,1551
1518,4778
1518,2253
1518,4288
1518,1601
1523,2105
1523,28
1523,2076
1523,3315
1523,3581
1523,3914
1524,2359
1524,448
1524,3723
1524,289
1524,4848
1524,3588
1524,4740
1525,2156
1525,1652
1525,1390
1525,1034
1525,1363
1525,1484
1525,4970
1525,3720
1525,3826
1525,4
1525,180
1528,4490
1528,2693
1528,4855
1528,749
1528,3828
1528,1369
1528,1111
1538,2949
1538,3957
1538,4204
1538,312
1538,430
1538,4849
1538,4001
1538,3841
1538,706
1538,3198
1540,2405
1540,1253
1540,2506
1540,2041
1540,2708
1540,1846
1540,2098
1540,851
1541,4916
1541,1179
1541,4306
1541,1938
1541,2744
1541,687
1541,3379
1546,452
1546,1134
1546,42
1546,2248
1546,730
1546,4643
1546,3028
1546,1177
1546,2759
1552,2156
1552,4621
1552,1392
1552,1734
1552,217
1552,4745
1552,2118
1552,1324
1552,3422
1552,1802
1552,4548
1558,4811
1558,3390
1558,2831
1558,3706
1558,2350
1558,587
1558,2111
1558,1521
1558,2782
1560,1162
1560,1535
1560,3496
1560,4730
1560,1718
1560,524
1560,4237
1562,726
1562,3200
1562,3318
1562,4512
1562,39
1562,4369
1562,3644
1565,1138
1565,4056
1565,2627
1565,946
1565,1276
1565,800
1565,682
1565,4351
1565,4218
1565,692
1565,3916
1568,4838
1568,3350
1568,2497
1568,978
1568,4961
1568,2155
1569,4160
1569,4068
1569,4715
1569,1514
1569,4701
1569,623
1569,2509
1569,2771
1569,2817
1569,2838
1569,3175
1569,1957
1570,207
1570,1369
1570,3873
1570,1155
1570,3610
1570,4539
1570,1638
1570,4738
1570,2298
1570,343
1570,152
1572,2779
1572,1193
1572,439
1572,1848
1572,4435
1572,3559
1572,213
1572,4421
1572,4839
1572,1595
1572,1035
1573,108
1573,758
1573,4895
1573,1059
1573,1678
1573,297
1573,3496
1573,4181
1573,4607
1573,2338
1573,1529
1573,795
1576,4894
1576,1992
1576,426
1576,2157
1576,1907
1576,134
1576,2499
1576,1106
1576,250
1576,2088
1576,1245
1579,1097
1579,2400
1579,121
1579,3338
1579,3786
1579,3302
1579,1793
1579,3821
1579,2775
1579,1879
1590,4897
1590,2396
1590,4485
1590,3119
1590,3957
1590,1629
1590,2496
1590,620
1590,440
1590,4927
1590,2137
1590,4044
1594,2452
1594,4756
1594,2897
1594,4363
1594,3717
1594,1602
1594,3795
1594,1809
1594,2065
1598,2869
1598,3654
1598,3360
1598,3747
1598,4645
1598,4370
1598,2493
1598,4423
1598,4826
1598,2075
1601,3157
1601,86
1601,3507
1601,2386
1601,2104
1601,2597
1601,149
1605,4707
1605,1963
1605,628
1605,3663
1605,3523
1605,3582
1605,4272
1605,4587
1605,367
1605,1336
1605,641
1609,2148
1609,4229
1609,1476
1609,152
1609,4604
1609,4011
1609,739
1609,3656
1609,4538
1614,3235
1614,601
1614,3652
1614,4989
1614,1323
1614,3797
1614,3667
1614,805
1614,929
1617,1474
1617,1102
1617,4003
1617,4080
1617,916
1617,3169
1617,4036
1617,4899
1617,3446
1617,4729
1622,4442
1622,2128
1622,2380
1622,2703
1622,280
1622,1974
1622,1076
1622,4216
1622,821
1622,4978
1622,4055
1623,1803
1623,2409
1623,2383
1623,3675
1623,3250
1623,1799
1623,1121
1626,1262
1626,265
1626,2255
1626,2401
1626,1050
1626,4769
1626,3947
1626,4133
1627,1393
1627,4223
1627,4810
1627,300
1627,2331
1627,1031
1627,2219
1627,3784
1627,446
1630,1603
1630,4324
1630,1862
1630,4435
1630,4617
1630,4712
1630,4133
1630,236
1630,2173
1630,3433
1632,2233
1632,4530
1632,4269
1632,4116
1632,3317
1632,4127
1632,433
1632,2653
1632,1008
1637,4632
1637,4294
1637,4273
1637,3980
1637,1163
1637,3900
1637,3894
1642,2765
1642,2386
1642,3393
1642,2022
1642,2000
1642,29
1642,544
1642,2440
1646,2782
1646,1572
1646,3526
1646,595
1646,2692
1646,551
1646,3435
1646,1747
1653,2220
1653,2001
1653,280
1653,2306
1653,2813
1653,4179
1653,1432
1653,1433
1658,4489
1658,1602
1658,1146
1658,2940
1658,2257
1658,2853
1658,3989
1658,1239
1658,4476
1670,2279
1670,3264
1670,3027
1670,1524
1670,2273
1670,2631
1670,597
1670,422
1670,856
1673,2031
1673,847
1673,4877
1673,699
1673,3160
1673,356
1673,1033
1673,3237
1673,2298
1673,1000
1673,2679
1676,2041
1676,4678
1676,1925
1676,4858
1676,2723
1676,4052
1676,397
1676,4055
1676,1210
1676,1845
1680,3979
1680,4708
1680,1777
1680,1979
1680,4417
1680,177
1680,2151
1680,949
1684,4097
1684,1137
1684,2903
1684,1863
1684,440
1684,1062
1686,3133
1686,226
1686,340
1686,3630
1686,2183
1686,1216
1686,1083
1686,1802
1690,462
1690,302
1690,3363
1690,3618
1690,4202
1690,3456
1690,3511
1690,2485
1690,3793
1690,3584
1690,2438
1690,1029
1697,4110
1697,4242
1697,784
1697,171
1697,2579
1697,2573
1697,134
1697,838
1697,2622
1697,990
1697,3752
1697,2290
1702,376
1702,2137
1702,2057
1702,2910
1702,2739
1702,4215
1705,4404
1705,1620
1705,2837
1705,3010
1705,1011
1705,3525
1706,588
1706,4568
1706,1142
1706,462
1706,3073
1706,749
1706,4441
1706,790
1706,1638
1706,3970
1706,3508
1707,1430
1707,1691
1707,80
1707,4479
1707,2163
1707,78
1707,1821
1707,4223
1707,3184
1708,1728
1708,1274
1708,3954
1708,4629
1708,3793
1708,1388
1708,4746
1708,3996
1710,3827
1710,1249
1710,2743
1710,256
1710,2616
1710,2877
1710,1218
1710,430
1710,4418
1710,1176
1717,2565
1717,4392
1717,4745
1717,766
1717,1741
1717,4066
1717,2008
1722,2091
1722,4327
1722,544
1722,1717
1722,3916
1722,413
1722,746
1722,2200
1722,2243
1722,411
1725,3669
1725,400
1725,1751
1725,277
1725,2637
1725,2992
1725,4372
1728,2494
1728,2756
1728,1968
1728,347
1728,2945
1728,4034
1728,2351
1728,1618
1728,4211
1729,32
1729,4287
1729,237
1729,3992
1729,2686
1729,4200
1739,984
1739,1835
1739,3198
1739,3396
1739,1339
1739,4903
1739,4365
1739,121
1739,124
1741,2122
1741,4025
1741,1952
1741,131
1741,2028
1741,2514
1741,655
1744,3904
1744,2127
1744,1686
1744,3372
1744,4263
1744,3217
1744,3173
1744,3601
1744,911
1744,724
1746,523
1746,4496
1746,1481
1746,2328
1746,827
1746,1118
1746,1737
1746,2688
1747,4817
1747,3942
1747,2039
1747,1411
1747,2868
1747,449
1749,496
1749,2877
1749,386
1749,4908
1749,1835
1749,2028
1749,3217
1749,4546
1749,2992
1749,230
1749,1988
1761,3263
1761,124
1761,2420
1761,3564
1761,785
1761,4628
1761,3507
1761,1200
1761,459
1762,4350
1762,3270
1762,2952
1762,3520
1762,582
1762,4860
1762,363
1762,1745
1762,2167
1762,3505
1762,4607
1762,2468
1766,1384
1766,3521
1766,1124
1766,4208
1766,2228
1766,4751
1766,203
1766,827
1769,1559
1769,4410
1769,249
1769,3513
1769,2621
1769,3285
1769,4310
1769,1065
1769,3511
1769,1380
1769,3315
1770,844
1770,4923
1770,2508
1770,4815
1770,2860
1770,319
1770,495
1778,999
1778,2700
1778,3663
1778,1897
1778,162
1778,4632
1779,2684
1779,434
1779,4944
1779,1423
1779,17
1779,1175
1779,4768
1782,439
1782,66
1782,1921
1782,2205
1782,2939
1782,1865
1782,2887
1782,1306
1782,1719
1782,3368
1784,995
1784,2007
1784,863
1784,4403
1784,4856
1784,2644
1784,4303
1784,2637
1784,105
1784,4129
1787,4285
1787,4743
1787,2292
1787,1417
1787,2099
1787,325
1787,1911
1797,1368
1797,897
1797,1992
1797,3663
1797,4249
1797,4365
1797,1104
1797,590
1797,4240
1797,4376
1800,4215
1800,860
1800,891
1800,3181
1800,2064
1800,3573
1800,133
1801,2595
1801,4736
1801,4213
1801,3238
1801,4526
1801,3287
1801,765
1801,2940
1804,4194
1804,875
1804,1950
1804,3074
1804,1641
1804,1044
1804,1332
1804,1934
1804,2247
1808,2624
1808,1410
1808,1480
1808,3049
1808,245
1808,4478
1808,2366
1808,3606
1808,1201
1808,686
1808,2114
1814,1090
1814,125
1814,972
1814,4832
1814,3437
1814,2546
1814,2202
1815,4845
1815,1345
1815,4705
1815,2930
1815,2725
1815,2559
1815,4477
1820,4351
1820,2868
1820,2819
1820,3497
1820,2947
1820,4772
1820,2724
1820,4919
1820,4282
1820,4277
1822,4491
1822,799
1822,1165
1822,1940
1822,4169
1822,2341
1822,4966
1822,3351
1822,1121
1822,286
1822,3758
1822,4185
1823,1209
1823,3704
1823,4639
1823,157
1823,3184
1823,886
1823,291
1829,1246
1829,295
1829,35
1829,1170
1829,3853
1829,2655
1829,4622
1829,378
1842,2616
1842,2084
1842,987
1842,1503
1842,1909
1842,1025
1842,3575
1842,3977
1842,4547
1842,486
1842,2827
1844,1405
1844,1516
1844,4501
1844,185
1844,2566
1844,1168
1844,3437
1844,1556
1844,4370
1844,2939
1845,2329
1845,2495
1845,4972
1845,2400
1845,1989
1845,1620
1845,4809
1845,523
1845,4802
1845,243
1848,1473
1848,2821
1848,3691
1848,3845
1848,281
1848,943
1848,2192
1848,265
1848,4661
1854,169
1854,903
1854,4573
1854,529
1854,537
1854,4231
1854,2970
1854,4278
1854,102
1854,1133
1854,440
1855,14
1855,4421
1855,653
1855,3158
1855,2303
1855,4094
1855,1286
1855,1113
1855,106
1855,4039
1855,4565
1855,178
1860,2662
1860,3727
1860,4811
1860,1742
1860,4169
1860,4727
1876,706
1876,1169
1876,3264
1876,4787
1876,4621
1876,740
1876,3208
1883,2791
1883,304
1883,1885
1883,2041
1883,2402
1883,4407
1883,4212
1883,3291
1883,169
1883,2874
1883,3873
1889,1122
1889,3318
1889,4664
1889,3297
1889,787
1889,4464
1889,4094
1890,4898
1890,1155
1890,2541
1890,2223
1890,3384
1890,1622
1890,4111
1890,2928
1890,601
1890,4427
1890,1152
1914,370
1914,2946
1914,3921
1914,580
1914,1701
1914,321
1914,2274
1914,1419
1918,2215
1918,2544
1918,1502
1918,3112
1918,957
1918,1763
1918,3294
1918,3688
1918,1832
1918,4664
1918,2266
1923,3139
1923,1038
1923,4162
1923,4767
1923,4990
1923,4870
1923,1290
1923,796
1925,3683
1925,3586
1925,4007
1925,2999
1925,1740
1925,1461
1925,2323
1925,2759
1925,1800
1925,769
1926,4952
1926,4837
1926,1361
1926,3520
1926,1872
1926,2295
1926,3252
1926,1625
1926,4578
1926,336
1926,558
1937,4172
1937,1636
1937,142
1937,4159
1937,810
1937,1637
1937,1853
1937,2722
1937,1953
1940,4355
1940,394
1940,1456
1940,3580
1940,3903
1940,1009
1941,2411
1941,4165
1941,2055
1941,3963
1941,1832
1941,2675
1941,3874
1941,2056
1941,2864
1941,4175
1941,454
1941,3249
1944,2262
1944,2067
1944,572
1944,1541
1944,1149
1944,2397
1944,2506
1944,4431
1944,4790
1951,1112
1951,763
1951,2015
1951,1753
1951,2359
1951,4289
1951,4101
1951,1071
1951,939
1964,1303
1964,2698
1964,4169
1964,4617
1964,4220
1964,1296
1970,2160
1970,3698
1970,2243
1970,744
1970,2858
1970,4357
1970,3306
1970,1611
1970,3473
1970,1918
1970,3453
1973,2634
1973,3221
1973,2391
1973,4203
1973,2260
1973,725
1973,4405
1973,3793
1973,3045
1973,4872
1979,2626
1979,2860
1979,1458
1979,3989
1979,2075
1979,3688
1979,1561
1979,580
1979,4283
1980,1701
1980,4258
1980,4978
1980,101
1980,4688
1980,4613
1980,3241
1980,2233
1980,182
1984,3653
1984,4061
1984,2512
1984,543
1984,188
1984,3533
1984,3075
1984,4901
1984,2315
1984,1025
1986,2365
1986,951
1986,2108
1986,2229
1986,1378
1986,756
1986,1394
1987,2434
1987,1219
1987,805
1987,4264
1987,3559
1987,3883
1987,3858
1989,3119
1989,1042
1989,4424
1989,2302
1989,138
1989,4825
1989,4250
1993,4317
1993,499
1993,1263
1993,2830
1993,692
1993,1819
1993,2208
1993,2648
1993,2798
1996,4490
1996,4291
1996,697
1996,2440
1996,4771
1996,3929
1996,4962
1996,4125
2000,1368
2000,2382
2000,2642
2000,4487
2000,2153
2000,910
2002,2330
2002,4068
2002,4022
2002,4242
2002,413
2002,2819
2002,879
2004,3953
2004,4455
2004,4937
2004,652
2004,84
2004,8
2004,4709
2004,1286
2004,2319
2020,3768
2020,4314
2020,4991
2020,4737
2020,754
2020,3832
2021,3779
2021,1571
2021,318
2021,1297
2021,3107
2021,3403
2028,2022
2028,612
2028,2414
2028,1125
2028,1666
2028,2026
2028,2163
2028,4018
2028,828
2028,3170
2028,1860
2029,1293
2029,2643
2029,2095
2029,3893
2029,4451
2029,2588
2029,4805
2029,2324
2029,4618
2029,1469
2038,729
2038,1122
2038,2939
2038,451
2038,486
2038,1836
2038,1267
2038,4736
2038,4595
2038,2165
2040,4969
2040,1992
2040,3090
2040,4550
2040,2045
2040,1349
2040,4308
2040,1328
2043,1125
2043,379
2043,1057
2043,2593
2043,1524
2043,2910
2045,645
2045,1072
2045,4333
2045,3289
2045,1422
2045,3825
2051,2147
2051,2070
2051,3201
2051,406
2051,3695
2051,4844
2056,3978
2056,2409
2056,2332
2056,3304
2056,4846
2056,2999
2056,3041
2056,2041
2056,1914
2058,479
2058,738
2058,3324
2058,1010
2058,187
2058,427
2058,2652
2058,523
2058,855
2058,2685
2058,2965
2058,1079
2067,3589
2067,4212
2067,2296
2067,1150
2067,1191
2067,1926
2071,3137
2071,1038
2071,2147
2071,1411
2071,4335
2071,854
2071,3809
2071,3424
2071,2912
2071,4560
2071,1800
2071,2395
2084,2518
2084,4174
2084,2016
2084,2444
2084,1968
2084,372
2084,3565
2084,2462
2084,585
2084,1714
2084,1505
2087,4255
2087,1519
2087,1550
2087,2426
2087,1863
2087,1229
2087,3224
2087,2568
2087,3618
2087,3191
2087,3888
2087,4769
2091,2734
2091,1966
2091,3815
2091,3462
2091,946
2091,927
2091,2212
2091,163
2091,2808
2091,1535
2091,1643
2092,538
2092,3336
2092,553
2092,2211
2092,4984
2092,1699
2092,149
2100,2584
2100,1288
2100,790
2100,3939
2100,333
2100,4952
2102,4602
2102,4709
2102,1099
2102,2052
2102,519
2102,2196
2102,4608
2106,1094
2106,2254
2106,2862
2106,2818
2106,3980
2106,549
2106,4773
2108,323
2108,518
2108,4505
2108,1015
2108,2944
2108,1409
2108,4011
2108,4978
2108,4059
2108,3707
2111,4916
2111,3218
2111,97
2111,35
2111,2228
2111,1760
2116,4885
2116,4661
2116,2612
2116,1188
2116,926
2116,3531
2116,1306
2118,1688
2118,3232
2118,315
2118,796
2118,2924
2118,1786
2118,702
2118,4208
2118,4992
2121,1188
2121,2376
2121,1390
2121,4271
2121,4811
2121,162
2121,3543
2121,1044
2121,2412
2124,1555
2124,1101
2124,2773
2124,3123
2124,4731
2124,583
2124,2989
2124,4110
2126,4312
2126,636
2126,4687
2126,1134
2126,4035
2126,814
2126,4821
2126,3649
2126,1174
2136,4779
2136,1906
2136,2356
2136,284
2136,1465
2136,660
2141,3282
2141,2697
2141,4364
2141,2318
2141,4643
2141,1973
2141,3440
2141,1945
2141,4888
2141,4241
2142,4172
2142,3877
2142,441
2142,3943
2142,933
2142,338
2142,3498
2142,516
2142,3551
2143,13
2143,1620
2143,3424
2143,4551
2143,4313
2143,4338
2143,3495
2143,645
2143,2631
2143,3076
2143,209
2143,3610
2146,4079
2146,366
2146,728
2146,60
2146,3
2146,1702
2146,3090
2146,4284
2148,3362
2148,3188
2148,115
2148,1730
2148,3755
2148,3162
2148,785
2159,2361
2159,677
2159,4861
2159,2003
2159,4934
2159,2155
2159,3411
2159,2130
2159,3308
2162,103
2162,2456
2162,954
2162,2051
2162,923
2162,4781
2162,3482
2162,1568
2162,3094
2165,3239
2165,3764
2165,2482
2165,3174
2165,1315
2165,4696
2165,3245
2165,4421
2165,4357
2165,2525
2166,1562
2166,4967
2166,1548
2166,1057
2166,1628
2166,785
2166,311
2166,1918
2166,4329
2170,4672
2170,407
2170,3416
2170,2895
2170,4878
2170,1243
2170,4461
2170,298
2170,102
2170,4785
2170,4593
2170,1855
2187,3221
2187,639
2187,3974
2187,3736
2187,2929
2187,1103
2187,845
2192,551
2192,3737
2192,4493
2192,4792
2192,4086
2192,733
2192,4051
2192,895
2192,320
2192,90
2192,4294
2192,3554
2194,1597
2194,3702
2194,469
2194,4400
2194,1617
2194,1392
2194,2130
2201,2424
2201,3134
2201,3081
2201,638
2201,511
2201,4701
2201,445
2201,3740
2201,4789
2201,3933
2201,4060
2202,4707
2202,4115
2202,1446
2202,4551
2202,4484
2202,1325
2202,3650
2202,486
2202,3175
2202,3395
2202,4876
2210,194
2210,213
2210,4865
2210,752
2210,2766
2210,4596
2216,771
2216,1540
2216,817
2216,1537
2216,531
2216,3769
2216,2961
2216,1576
2219,3197
2219,1053
2219,1928
2219,437
2219,554
2219,2312
2219,2732
2219,2503
2219,2462
2219,1185
2219,3637
2219,4057
2226,749
2226,1533
2226,1760
2226,3196
2226,2252
2226,1796
2226,141
2226,2728
2226,432
2226,1063
2241,1602
2241,1262
2241,143
2241,2649
2241,2595
2241,4842
2246,402
2246,3583
2246,4574
2246,3564
2246,4795
2246,2766
2246,4526
2246,2530
2248,1962
2248,2680
2248,4839
2248,72
2248,1896
2248,829
2248,3500
2249,3983
2249,3680
2249,2238
2249,638
2249,580
2249,144
2249,3065
2249,462
2250,4875
2250,4128
2250,4505
2250,4946
2250,808
2250,2804
2250,4090
2250,3878
2251,1051
2251,1581
2251,1092
2251,869
2251,4433
2251,1242
2252,4620
2252,3799
2252,77
2252,2555
2252,1918
2252,2105
2252,2864
2263,4070
2263,3256
2263,1301
2263,3655
2263,726
2263,4807
2271,123
2271,3904
2271,4218
2271,4755
2271,1289
2271,4109
2271,2783
2271,1780
2271,1900
2275,1103
2275,1333
2275,3939
2275,781
2275,412
2275,2568
2275,2308
2275,3536
2275,1521
2275,915
2275,3438
2275,3765
2280,2193
2280,4934
2280,4621
2280,2571
2280,4107
2280,4011
2280,2856
2280,106
2282,3441
2282,883
2282,2920
2282,2257
2282,2983
2282,404
2290,493
2290,1295
2290,1090
2290,4486
2290,161
2290,1936
2290,3914
2290,4143
2294,2457
2294,431
2294,776
2294,4631
2294,1358
2294,440
2294,1193
2294,3525
2294,3688
2294,4675
2294,4532
2294,145
2295,2722
2295,3342
2295,319
2295,3617
2295,1052
2295,2130
2297,2152
2297,529
2297,4692
2297,2133
2297,2518
2297,3632
2297,907
2297,2382
2297,4401
2303,95
2303,1494
2303,2428
2303,4643
2303,4307
2303,3827
2303,3625
2303,7
2303,3530
2303,3119
2304,2655
2304,4953
2304,1421
2304,2307
2304,208
2304,2056
2304,395
2304,3102
2304,1163
2304,761
2304,1534
2304,4209
2313,4717
2313,3450
2313,1304
2313,2966
2313,3837
2313,2735
2313,2522
2313,2557
2320,2601
2320,2932
2320,781
2320,4512
2320,4268
2320,3480
2320,125
2320,2136
2320,4456
2320,150
2320,774
2320,2683
2322,3460
2322,2407
2322,1089
2322,4269
2322,2573
2322,932
2322,2999
2322,172
2329,1615
2329,4873
2329,936
2329,4214
2329,4435
2329,1798
2329,1438
2329,2370
2329,3975
2329,2714
2331,213
2331,4605
2331,4659
2331,2263
2331,4594
2331,694
2331,3615
2331,4111
2331,4297
2331,1679
2331,2626
2334,986
2334,3394
2334,553
2334,1576
2334,2738
2334,1001
2334,3954
2334,2086
2334,3263
2334,1170
2343,427
2343,1192
2343,3476
2343,1872
2343,199
2343,312
2343,17
2343,4270
2347,4910
2347,1678
2347,2561
2347,1123
2347,1519
2347,3679
2347,1334
2347,2815
2347,1459
2351,7
2351,4655
2351,1614
2351,3303
2351,815
2351,3590
2351,2690
2351,2320
2351,2856
2351,3384
2351,2371
2351,859
2354,3666
2354,3396
2354,1450
2354,122
2354,665
2354,1631
2354,352
2354,2897
2354,887
2354,289
2354,1206
2354,4463
2364,4014
2364,4234
2364,2471
2364,284
2364,634
2364,4541
2364,1528
2364,2970
2364,3999
2364,3238
2364,2758
2364,4400
2372,3706
2372,1380
2372,1541
2372,4481
2372,1833
2372,1941
2372,1327
2372,4848
2372,2616
2372,1460
2372,1288
2377,29
2377,4836
2377,3452
2377,1428
2377,4583
2377,2745
2377,263
2377,447
2385,3464
2385,4004
2385,3090
2385,3491
2385,4880
2385,3659
2385,320
2385,1132
2385,1234
2387,1873
2387,3121
2387,1846
2387,1574
2387,3952
2387,82
2387,2426
2387,128
2393,1395
2393,4518
2393,1791
2393,3998
2393,247
2393,4174
2393,4038
2393,3415
2398,1027
2398,4580
2398,1538
2398,1821
2398,3660
2398,3046
2398,1205
2398,1084
2398,426
2398,1346
2398,4179
2398,1898
2399,296
2399,697
2399,4935
2399,2556
2399,1891
2399,1252
2399,893
2408,4074
2408,347
2408,3813
2408,1640
2408,4465
2408,2784
2408,2788
2408,2578
2408,1566
2408,1542
2408,4596
2408,839
2411,2177
2411,4037
2411,1334
2411,277
2411,3002
2411,1271
2411,231
2411,2566
2411,2573
2411,3548
2411,2690
2411,2816
2415,3591
2415,1145
2415,3918
2415,3718
2415,3002
2415,3614
2415,1467
2416,2800
2416,2291
2416,3172
2416,3391
2416,740
2416,2027
2416,2828
2416,4221
2416,2667
2417,2331
2417,1337
2417,2540
2417,2935
2417,3630
2417,1552
2417,1091
2417,4883
2417,4852
2417,231
2417,2033
2417,1470
2421,1905
2421,2301
2421,1282
2421,1542
2421,1061
2421,2660
2421,4341
2421,1825
2421,2180
2421,2824
2421,2669
2421,2934
2428,4224
2428,4200
2428,761
2428,1323
2428,412
2428,4290
2428,679
2428,189
2428,657
2428,918
2428,2534
2429,945
2429,1776
2429,2133
2429,652
2429,3266
2429,2444
2429,4757
2433,1271
2433,4817
2433,4794
2433,4052
2433,4434
2433,2018
2433,4328
2433,1128
2434,1126
2434,4311
2434,368
2434,4853
2434,2360
2434,645
2434,2136
2434,4109
2436,4289
2436,3691
2436,1198
2436,2893
2436,1017
2436,3561
2436,4534
2436,87
2436,551
2436,2813
2437,580
2437,4556
2437,1946
2437,1282
2437,3772
2437,457
2442,206
2442,965
2442,1627
2442,2060
2442,1584
2442,683
2442,2057
2442,3149
2453,3110
2453,4310
2453,2391
2453,3665
2453,3051
2453,3703
2453,947
2453,2746
2460,2515
2460,1014
2460,1118
2460,4601
2460,4309
2460,4163
2460,1409
2460,2621
2460,1123
2460,4844
2460,733
2460,1690
2462,2644
2462,4550
2462,4743
2462,4718
2462,1972
2462,2459
2462,4249
2462,3913
2470,2254
2470,960
2470,3666
2470,2817
2470,2538
2470,3650
2470,1230
2470,588
2470,1117
2473,477
2473,3753
2473,2211
2473,2455
2473,1840
2473,4155
2473,1555
2476,1731
2476,4435
2476,855
2476,3236
2476,2639
2476,1601
2476,222
2477,3948
2477,2339
2477,2210
2477,970
2477,3887
2477,2457
2477,2301
2477,1027
2477,2805
2477,2394
2477,3786
2478,4915
2478,345
2478,2409
2478,4814
2478,1011
2478,1696
2478,4771
2478,4201
2478,2095
2485,106
