s_id,a_id
1238,3640
1238,2167
1240,3950
1240,1557
1240,4227
1240,201
1240,1308
1240,1464
1240,159
1240,4548
1240,2444
1240,204
1240,1273
1246,2184
1246,1229
1246,439
1246,700
1246,4644
1246,4712
1246,4325
1246,47
1246,4851
1246,2051
1252,1296
1252,2110
1252,4647
1252,4146
1252,2912
1252,1549
1252,2154
1252,3779
1252,1472
1254,2
1254,3998
1254,2114
1254,4805
1254,4712
1254,4809
1254,2900
1254,455
1254,3953
1254,4768
1254,4330
1267,2279
1267,4574
1267,1692
1267,2439
1267,3527
1267,4982
1267,3403
1267,2948
1267,2820
1267,1853
1272,1337
1272,4763
1272,356
1272,4282
1272,2628
1272,1154
1277,4906
1277,221
1277,3370
1277,2485
1277,2414
1277,3076
1277,4495
1277,2324
1277,1151
1279,1959
1279,2065
1279,4586
1279,4284
1279,3782
1279,362
1279,4621
1279,2142
1286,817
1286,2872
1286,3559
1286,3902
1286,1302
1286,623
1286,2562
1286,2212
1286,2294
1286,2567
1286,3697
1290,3489
1290,2305
1290,3267
1290,3532
1290,4581
1290,66
1290,3433
1290,2171
1290,4340
1290,2819
1298,2508
1298,170
1298,4104
1298,309
1298,542
1298,4721
1298,582
1298,953
1298,1152
1298,3077
1298,2630
1303,1540
1303,650
1303,2515
1303,1156
1303,1112
1303,515
1303,3278
1303,4700
1303,383
1308,1159
1308,2123
1308,2736
1308,294
1308,627
1308,1625
1308,1378
1308,833
1308,2656
1308,2135
1313,717
1313,4657
1313,668
1313,3606
1313,4002
1313,2559
1314,4013
1314,4145
1314,2754
1314,3023
1314,3437
1314,481
1314,824
1315,2364
1315,3100
1315,401
1315,4642
1315,2233
1315,3513
1315,964
1315,343
1315,4827
1315,4296
1315,2296
1315,3887
1317,4786
1317,1209
1317,2381
1317,4667
1317,2429
1317,400
1317,4578
1317,3413
1317,4575
1317,3008
1317,4292
1317,4732
1320,4144
1320,2829
1320,2646
1320,4002
1320,2182
1320,4466
1320,3630
1320,4554
1320,3335
1320,145
1320,3128
1323,3002
1323,4481
1323,3484
1323,2985
1323,334
1323,1626
1323,2396
1323,315
1323,4435
1328,1185
1328,270
1328,3752
1328,3301
1328,4110
1328,1635
1328,755
1328,4475
1328,2044
1334,4538
1334,3220
1334,236
1334,874
1334,2094
1334,962
1334,1135
1334,3774
1334,2627
1334,3611
1334,2122
1334,4706
1340,3353
1340,461
1340,2154
1340,3854
1340,512
1340,889
1340,381
1340,4371
1345,3996
1345,3984
1345,1915
1345,4601
1345,4606
1345,570
1353,4728
1353,368
1353,2837
1353,44
1353,743
1353,769
1353,946
1353,4530
1353,1965
1355,104
1355,4577
1355,853
1355,3095
1355,4330
1355,1740
1355,2473
1355,2630
1355,2138
1355,2913
1355,1875
1356,2775
1356,4462
1356,4403
1356,141
1356,2173
1356,1367
1356,1277
1356,2674
1356,2018
1356,568
1356,1049
1356,4850
1363,2862
1363,4327
1363,981
1363,4344
1363,4845
1363,2491
1363,1724
1363,1130
1363,4590
1365,204
1365,171
1365,2865
1365,435
1365,2539
1365,267
1365,598
1365,2984
1365,2828
1365,4572
1371,2625
1371,3191
1371,2139
1371,3045
1371,229
1371,3604
1371,4820
1371,2659
1371,2825
1371,23
1371,38
1371,3046
1372,1468
1372,2790
1372,2957
1372,2682
1372,41
1372,2174
1372,2638
1372,1059
1372,2000
1375,4472
1375,1884
1375,4922
1375,2906
1375,4467
1375,4535
1375,3624
1375,2189
1375,3543
1375,3744
1377,265
1377,2639
1377,1772
1377,4966
1377,3649
1377,4054
1377,1737
1377,3016
1377,3105
1377,680
1377,415
1378,2458
1378,4416
1378,2291
1378,10
1378,238
1378,2112
1379,3548
1379,1931
1379,4648
1379,510
1379,1502
1379,452
1379,2265
1379,1450
1379,2720
1379,3928
1379,2259
1380,4526
1380,870
1380,3090
1380,1178
1380,141
1380,4379
1380,1895
1380,4644
1380,2995
1380,4343
1380,4829
1380,4383
1381,4390
1381,2243
1381,354
1381,3907
1381,3918
1381,966
1381,4045
1381,3083
1381,1150
1381,884
1381,4174
1381,2237
1383,1313
1383,2456
1383,3770
1383,4485
1383,1744
1383,2383
1383,1566
1383,2105
1383,2561
1383,2167
1383,2683
1398,2605
1398,1507
1398,1896
1398,3235
1398,282
1398,170
1398,3352
1398,2130
1398,4677
1398,4827
1398,1939
1402,3756
1402,2120
1402,3939
1402,3687
1402,4913
1402,3880
1402,3576
1404,4201
1404,1662
1404,278
1404,3361
1404,4656
1404,3259
1404,4856
1404,1773
1404,3606
1404,669
1409,330
1409,430
1409,183
1409,2448
1409,3537
1409,4701
1409,4379
1409,121
1414,3123
1414,1955
1414,324
1414,4915
1414,1862
1414,1743
1414,4258
1414,1206
1414,1624
1414,2964
1414,863
1419,2766
1419,1886
1419,450
1419,448
1419,1824
1419,899
1419,1590
1419,4763
1419,4241
1419,3729
1419,1727
1431,196
1431,1432
1431,3200
1431,2748
1431,3860
1431,2264
1431,4065
1431,4930
1431,1624
1435,2457
1435,2715
1435,780
1435,4934
1435,278
1435,4782
1440,3281
1440,999
1440,4034
1440,4857
1440,1172
1440,4173
1440,3112
1440,1318
1445,3077
1445,1619
1445,3147
1445,4211
1445,1025
1445,780
1445,3382
1445,4111
1445,4654
1445,2705
1445,717
1445,1903
1448,2961
1448,1714
1448,1665
1448,270
1448,2611
1448,2096
1448,3775
1448,2288
1448,1914
1448,3499
1448,2249
1453,553
1453,4129
1453,2813
1453,4537
1453,1141
1453,1208
1456,4266
1456,1395
1456,3892
1456,2504
1456,2021
1456,2082
1456,4348
1456,2133
1456,728
1456,3149
1456,702
1467,3183
1467,4430
1467,861
1467,1325
1467,383
1467,4741
1467,3072
1467,1335
1467,3749
1468,4408
1468,654
1468,2284
1468,4508
1468,85
1468,1418
1468,3628
1468,1127
1468,684
1468,1529
1468,2577
1468,2788
1473,968
1473,1431
1473,1670
1473,2254
1473,3022
1473,4371
1473,991
1473,1086
1473,3839
1474,825
1474,3671
1474,3996
1474,2023
1474,3674
1474,2323
1474,3037
1477,3331
1477,2463
1477,2037
1477,2164
1477,506
1477,2253
1477,27
1477,4328
1477,3237
1477,2523
1477,294
1478,2494
1478,3703
1478,3570
1478,4820
1478,3901
1478,1366
1478,4414
1478,1816
1478,3768
1478,1824
1478,4644
1481,1056
1481,3076
1481,4297
1481,4558
1481,3881
1481,2888
1481,2995
1481,4518
1481,4512
1481,3621
1483,1466
1483,3373
1483,4602
1483,4203
1483,4485
1483,3839
1483,2129
1483,4779
1485,3480
1485,1229
1485,366
1485,374
1485,4953
1485,959
1485,3003
1485,390
1485,3458
1485,1756
1485,2728
1485,4636
1486,3154
1486,2967
1486,3351
1486,3349
1486,2085
1486,2855
1486,3630
1486,730
1486,4992
1486,3518
1486,3413
1486,3473
1489,2977
1489,1577
1489,2735
1489,4174
1489,359
1489,797
1489,2086
1489,4368
1489,3201
1489,3382
1493,831
1493,3014
1493,2150
1493,4875
1493,550
1493,1629
1493,2529
1493,57
1493,1938
1493,1613
1493,4657
1509,3206
1509,2168
1509,4171
1509,3460
1509,2907
1509,1185
1519,312
1519,3152
1519,4325
1519,1979
1519,1669
1519,265
1519,4159
1519,4718
1519,1276
1527,278
1527,389
1527,3648
1527,3489
1527,478
1527,241
1527,4512
1527,4291
1527,770
1527,30
1530,2006
1530,2962
1530,2060
1530,2202
1530,3790
1530,3218
1532,1465
1532,730
1532,4063
1532,1831
1532,2152
1532,2490
1532,612
1533,2027
1533,2230
1533,2114
1533,1333
1533,4155
1533,2826
1533,256
1533,1744
1533,3517
1533,4062
1533,307
1535,3852
1535,2834
1535,887
1535,2666
1535,3895
1535,4206
1535,3383
1535,565
1535,4943
1535,1317
1539,1157
1539,1233
1539,3098
1539,1959
1539,3128
1539,3448
1539,4886
1539,3443
1539,859
1539,1858
1539,463
1542,2797
1542,4375
1542,831
1542,4149
1542,3103
1542,4707
1548,2030
1548,4585
1548,2757
1548,2148
1548,3725
1548,1193
1548,4810
1548,936
1548,3150
1548,187
1548,3839
1549,476
1549,2294
1549,2138
1549,2930
1549,406
1549,866
1549,4382
1549,1958
1549,3084
1551,3380
1551,2691
1551,2170
1551,3577
1551,3902
1551,561
1551,83
1551,404
1551,1780
1551,1570
1551,1275
1551,908
1553,4610
1553,1279
1553,900
1553,3482
1553,2822
1553,240
1553,3965
1553,241
1553,739
1553,1307
1553,1214
1553,3738
1554,3068
1554,2490
1554,4058
1554,4514
1554,89
1554,1933
1554,4245
1554,4530
1555,798
1555,3802
1555,467
1555,2886
1555,824
1555,2359
1555,2369
1555,3146
1555,957
1555,3909
1557,1368
1557,4349
1557,2623
1557,3100
1557,3781
1557,2188
1557,1325
1559,1689
1559,999
1559,1273
1559,3709
1559,2006
1559,1968
1559,4431
1559,2213
1559,2630
1559,3928
1559,3594
1559,2716
1561,4895
1561,1368
1561,3300
1561,2214
1561,4703
1561,4595
1561,2769
1561,812
1561,3458
1561,2677
1563,1180
1563,878
1563,1736
1563,1173
1563,1238
1563,2348
1563,2571
1563,874
1563,3065
1563,2928
1563,3281
1575,1807
1575,3820
1575,3550
1575,1993
1575,1246
1575,2710
1575,4183
1575,3682
1575,273
1575,4290
1575,1651
1578,4876
1578,1846
1578,4103
1578,4873
1578,3888
1578,1328
1578,1218
1581,3313
1581,4277
1581,3088
1581,4297
1581,3359
1581,4069
1581,989
1583,880
1583,1233
1583,3047
1583,1849
1583,4902
1583,3708
1587,4487
1587,2798
1587,370
1587,3266
1587,4603
1587,176
1587,1637
1587,139
1591,1132
1591,1568
1591,841
1591,1173
1591,3958
1591,635
1591,3004
1592,4625
1592,182
1592,551
1592,770
1592,765
1592,3964
1595,3214
1595,1534
1595,2416
1595,1360
1595,4821
1595,4928
1595,3034
1595,1990
1600,2146
1600,1741
1600,1679
1600,4092
1600,3158
1600,3670
1606,132
1606,1146
1606,3176
1606,3473
1606,4127
1606,288
1606,3759
1607,4015
1607,1276
1607,3943
1607,3703
1607,2825
1607,4554
1607,2244
1608,3779
1608,710
1608,1258
1608,3924
1608,2597
1608,2680
1608,399
1608,3725
1608,3161
1608,4726
1608,4082
1608,1690
1610,3446
1610,2989
1610,3168
1610,800
1610,882
1610,2553
1610,1575
1610,676
1612,2609
1612,97
1612,1453
1612,2705
1612,3120
1612,3038
1618,3613
1618,2163
1618,1668
1618,2291
1618,2304
1618,815
1618,2538
1618,824
1618,549
1618,3714
1618,4199
1618,2483
1629,513
1629,2036
1629,3476
1629,4143
1629,769
1629,3373
1629,2944
1629,3167
1629,49
1629,2013
1645,133
1645,2684
1645,1880
1645,2013
1645,2105
1645,2391
1645,2473
1645,1349
1648,3602
1648,2492
1648,2354
1648,388
1648,3418
1648,3045
1651,3062
1651,601
1651,2595
1651,4683
1651,3898
1651,4733
1651,4143
1651,1664
1651,1327
1651,4590
1651,1982
1651,4431
1656,429
1656,3799
1656,2485
1656,483
1656,13
1656,3143
1656,588
1656,3626
1656,2045
1656,210
1659,3877
1659,3719
1659,2800
1659,2391
1659,1712
1659,4314
1659,3494
1659,4831
1659,478
1659,1959
1659,1940
1659,1751
1663,4114
1663,2673
1663,4661
1663,4240
1663,3274
1663,3590
1663,1102
1663,4624
1663,4776
1663,2432
1664,3077
1664,601
1664,982
1664,1052
1664,4893
1664,1919
1664,3320
1666,3462
1666,449
1666,3316
1666,3226
1666,1260
1666,2237
1666,3175
1666,2885
1666,1103
1666,3447
1666,1450
1674,569
1674,1991
1674,2487
1674,3087
1674,3603
1674,363
1674,1024
1674,3213
1674,268
1674,3336
1674,501
1679,4751
1679,1227
1679,1576
1679,1004
1679,2911
1679,1197
1679,2866
1679,871
1679,2387
1685,1542
1685,167
1685,1322
1685,4617
1685,687
1685,891
1685,4151
1685,4194
1685,1123
1685,2892
1691,2470
1691,4916
1691,4152
1691,1429
1691,3557
1691,4035
1692,2340
1692,224
1692,2299
1692,452
1692,1050
1692,763
1692,1069
1692,2952
1692,3013
1692,2618
1692,2438
1692,704
1698,3782
1698,3451
1698,722
1698,919
1698,1817
1698,381
1698,1935
1698,162
1698,120
1698,288
1698,2107
1698,3014
1700,1615
1700,2306
1700,2186
1700,4687
1700,2928
1700,4179
1700,722
1700,4462
1700,1424
1700,2804
1700,4039
1700,169
1704,4332
1704,769
1704,3401
1704,564
1704,2427
1704,1123
1704,1
1704,3539
1709,2792
1709,1762
1709,2522
1709,3849
1709,2758
1709,3820
1709,3440
1709,1002
1714,3678
1714,2920
1714,1503
1714,3575
1714,3008
1714,3273
1714,1569
1714,3803
1714,1459
1714,4325
1714,908
1714,1499
1715,4525
1715,1174
1715,369
1715,762
1715,96
1715,2950
1715,2420
1715,1274
1719,3045
1719,2116
1719,1429
1719,242
1719,1182
1719,522
1719,4964
1720,548
1720,2852
1720,4308
1720,457
1720,2527
1720,1027
1721,1465
1721,3333
1721,4479
1721,838
1721,3597
1721,3124
1721,3500
1723,4702
1723,4674
1723,4121
1723,3024
1723,3143
1723,2717
1723,4483
1723,1507
1723,2895
1723,3358
1724,3734
1724,434
1724,2709
1724,1997
1724,4133
1724,2655
1726,1832
1726,3635
1726,4387
1726,4295
1726,4715
1726,1665
1726,747
1726,3081
1726,737
1726,1842
1726,936
1727,325
1727,462
1727,4761
1727,4462
1727,3075
1727,858
1732,3914
1732,4080
1732,3249
1732,2335
1732,3805
1732,2666
1732,3020
1732,4088
1733,907
1733,3552
1733,4513
1733,855
1733,1826
1733,1639
1733,1838
1733,3403
1733,1183
1733,3102
1733,4468
1733,3242
1742,3418
1742,2804
1742,4110
1742,2525
1742,3262
1742,904
1742,924
1745,77
1745,1483
1745,2314
1745,1437
1745,1672
1745,3972
1745,114
1745,732
1745,4531
1745,760
1745,1378
1745,1626
1748,2936
1748,32
1748,1722
1748,975
1748,1318
1748,4134
1748,2556
1748,2661
1748,249
1751,2502
1751,2707
1751,4951
1751,1517
1751,4395
1751,998
1751,234
1764,3708
1764,3729
1764,577
1764,203
1764,717
1764,4475
1764,2666
1765,3346
1765,4240
1765,4437
1765,3383
1765,2326
1765,2509
1765,2116
1771,2982
1771,463
1771,4682
1771,1102
1771,2534
1771,1103
1771,2594
1771,1442
1771,2990
1775,1460
1775,3088
1775,2609
1775,410
1775,24
1775,1622
1775,465
1783,4594
1783,3207
1783,4629
1783,2836
1783,550
1783,1346
1783,589
1783,1892
1783,1240
1783,4097
1785,4407
1785,1100
1785,3629
1785,2168
1785,591
1785,431
1789,3050
1789,2553
1789,91
1789,3786
1789,4791
1789,4777
1789,807
1794,3411
1794,3843
1794,2259
1794,1878
1794,3293
1794,4870
1794,444
1794,2782
1794,1978
1794,4887
1794,1047
1795,2087
1795,2593
1795,2981
1795,2067
1795,4406
1795,2719
1795,657
1795,3870
1795,643
1809,4875
1809,3948
1809,2423
1809,713
1809,1555
1809,1475
1809,3775
1809,4387
1809,2615
1809,4731
1809,1542
1809,3306
1816,3860
1816,2886
1816,416
1816,3584
1816,3621
1816,4644
1816,4800
1824,3865
1824,3575
1824,1551
1824,4128
1824,2484
1824,4323
1824,4160
1828,4122
1828,1626
1828,1652
1828,768
1828,2083
1828,3847
1828,4611
1828,3091
1828,3901
1828,2716
1828,1726
1837,3126
1837,3288
1837,4210
1837,639
1837,1445
1837,2506
1837,1708
1837,3404
1837,4499
1837,2248
1837,4741
1837,1590
1839,1669
1839,644
1839,1448
1839,1277
1839,4648
1839,3866
1839,1585
1839,2919
1839,2479
1850,881
1850,4972
1850,2133
1850,1228
1850,743
1850,4377
1850,2270
1850,3537
1857,3174
1857,4395
1857,1463
1857,3773
1857,3618
1857,333
1857,2060
1857,4124
1859,2733
1859,3810
1859,953
1859,184
1859,4869
1859,2928
1859,648
1859,940
1859,4818
1859,4948
1866,1744
1866,4385
1866,1340
1866,2941
1866,2267
1866,214
1866,3478
1866,2486
1866,2108
1869,4083
1869,4416
1869,2561
1869,1215
1869,4551
1869,4900
1869,4437
1869,1853
1871,1682
1871,916
1871,4647
1871,635
1871,1896
1871,4389
1871,4088
1871,1201
1871,4968
1871,496
1871,2471
1872,808
1872,4179
1872,1055
1872,172
1872,733
1872,1
1872,4866
1872,2889
1878,4908
1878,1858
1878,2428
1878,2961
1878,2605
1878,3569
1878,3959
1879,4833
1879,2080
1879,1156
1879,1831
1879,2807
1879,2292
1879,4643
1879,770
1879,4809
1879,2711
1879,1952
1881,4285
1881,1977
1881,1706
1881,3553
1881,403
1881,3730
1881,4244
1881,686
1881,1605
1881,3039
1881,198
1882,4556
1882,1313
1882,414
1882,1257
1882,2585
1882,986
1882,1163
1882,3930
1882,2874
1882,4918
1894,1833
1894,21
1894,4349
1894,1259
1894,3142
1894,1161
1894,1242
1894,838
1894,1026
1894,4831
1895,2289
1895,4714
1895,4793
1895,1245
1895,987
1895,2394
1895,3318
1900,2198
1900,1200
1900,4233
1900,2215
1900,3566
1900,4666
1902,305
1902,1731
1902,1709
1902,4077
1902,1185
1902,706
1902,4429
1902,813
1904,2237
1904,1178
1904,4918
1904,793
1904,4424
1904,4437
1904,3305
1904,3553
1904,2372
1905,3416
1905,3156
1905,3164
1905,3358
1905,4463
1905,2647
1905,4422
1905,4229
1908,1544
1908,1257
1908,2163
1908,1444
1908,1519
1908,1763
1908,2712
1908,1138
1908,1901
1908,4552
1908,1189
1908,1349
1910,3617
1910,875
1910,4359
1910,4325
1910,2120
1910,4642
1910,4679
1921,4774
1921,4172
1921,4999
1921,1139
1921,893
1921,1754
1921,1047
1921,1769
1921,3069
1921,56
1921,4163
1922,1990
1922,553
1922,1506
1922,3534
1922,3042
1922,3801
1935,2413
1935,1448
1935,4587
1935,3521
1935,2448
1935,1257
1935,2938
1935,4216
1935,483
1936,1083
1936,1062
1936,2295
1936,3484
1936,2068
1936,990
1936,4802
1939,4268
1939,3666
1939,3677
1939,2911
1939,986
1939,1257
1939,573
1939,1332
1942,3108
1942,2507
1942,490
1942,2580
1942,3856
1942,1776
1942,3526
1946,1175
1946,4777
1946,2625
1946,4317
1946,901
1946,3744
1946,2801
1946,2591
1946,4090
1946,4781
1946,4392
1949,763
1949,2736
1949,4711
1949,796
1949,18
1949,2693
1949,3707
1949,215
1949,3037
1949,1174
1949,2092
1953,2920
1953,1484
1953,970
1953,1795
1953,3848
1953,4850
1953,2365
1957,1433
1957,4922
1957,1545
1957,3377
1957,1013
1957,2905
1957,460
1958,2596
1958,3538
1958,2578
1958,3632
1958,4198
1958,2833
1959,15
1959,207
1959,3331
1959,2638
1959,3776
1959,4976
1959,3016
1959,4869
1959,288
1959,3574
1962,19
1962,4679
1962,229
1962,2201
1962,2508
1962,3856
1962,346
1962,2995
1962,4595
1966,828
1966,1196
1966,2195
1966,3474
1966,2202
1966,49
1966,3417
1966,3767
1966,1890
1977,2105
1977,4232
1977,4030
1977,4786
1977,2951
1977,3843
1977,287
1977,3194
1977,3760
1977,2470
1977,3469
1978,3273
1978,4033
1978,91
1978,3900
1978,2105
1978,185
1978,2652
1981,438
1981,971
1981,1702
1981,718
1981,202
1981,680
1981,668
1981,4513
1981,4530
1981,845
1983,3375
1983,4156
1983,2572
1983,2687
1983,2079
1983,2145
1983,1098
1983,3062
1983,96
1983,3315
1983,118
1983,2788
1985,541
1985,3763
1985,1416
1985,577
1985,1112
1985,2858
1994,1542
1994,2847
1994,4557
1994,3262
1994,2025
1994,500
1994,2427
1994,3047
1995,4433
1995,1638
1995,4824
1995,3058
1995,889
1995,3447
1995,4954
1997,2385
1997,4893
1997,2467
1997,4294
1997,2656
1997,2816
1997,4536
2006,2909
2006,4354
2006,3986
2006,2805
2006,487
2006,2789
2006,3152
2007,4356
2007,4793
2007,3586
2007,1882
2007,2700
2007,180
2007,231
2007,2116
2007,3161
2010,2046
2010,3099
2010,3245
2010,1271
2010,1571
2010,3065
2010,880
2013,603
2013,1214
2013,3490
2013,959
2013,4299
2013,1155
2013,2268
2015,1629
2015,2084
2015,742
2015,1467
2015,3296
2015,928
2016,3454
2016,4623
2016,313
2016,2659
2016,3750
2016,2962
2016,1391
2016,4972
2016,1648
2016,4519
2023,4613
2023,2642
2023,3912
2023,4155
2023,911
2023,4201
2023,2623
2025,1751
2025,1759
2025,4397
2025,2407
2025,27
2025,2285
2025,3877
2025,3159
2025,2414
2025,3726
2026,4329
2026,370
2026,4431
2026,3515
2026,774
2026,3573
2026,3445
2026,1479
2026,2619
2026,3731
2031,174
2031,2847
2031,4704
2031,2742
2031,1387
2031,1819
2032,3
2032,3682
2032,1105
2032,2768
2032,3998
2032,3460
2032,309
2034,4114
2034,971
2034,1790
2034,3610
2034,3456
2034,823
2034,1202
2035,4607
2035,4642
2035,2946
2035,2410
2035,2003
2035,684
2035,4894
2035,3808
2035,4243
2035,3495
2035,3253
2046,702
2046,2077
2046,4808
2046,4258
2046,2981
2046,3061
2046,4860
2046,3653
2047,1431
2047,760
2047,1636
2047,1487
2047,4747
2047,460
2047,1976
2047,1228
2047,3501
2049,4923
2049,2692
2049,3721
2049,3080
2049,1304
2049,4351
2049,2927
2049,2757
2049,3491
2049,2391
2049,2504
2057,4760
2057,1411
2057,4102
2057,1152
2057,813
2057,4610
2057,2169
2057,3910
2057,3556
2057,1900
2057,2549
2057,3911
2066,3288
2066,2693
2066,1623
2066,2480
2066,4625
2066,1752
2069,4750
2069,3845
2069,1797
2069,1561
2069,646
2069,2494
2069,408
2069,2827
2069,734
2069,4207
2070,2823
2070,566
2070,2912
2070,1903
2070,412
2070,224
2070,3252
2070,387
2070,1457
2090,1157
2090,3336
2090,2135
2090,1514
2090,1315
2090,4727
2094,3581
2094,4042
2094,4759
2094,3392
2094,1933
2094,2306
2094,1929
2094,2369
2094,4763
2094,189
2094,692
2094,424
2098,3341
2098,671
2098,3526
2098,4290
2098,1622
2098,4938
2098,3820
2098,3932
2098,3556
2098,978
2104,4234
2104,3450
2104,1083
2104,2688
2104,3206
2104,1950
2104,2285
2104,1692
2104,1819
2104,446
2104,2610
2104,4836
2107,1762
2107,3807
2107,466
2107,2744
2107,2138
2107,656
2107,3759
2107,3567
2107,4812
2107,1157
2112,2816
2112,4758
2112,4694
2112,1260
2112,4102
2112,2374
2112,4099
2112,2733
2112,1861
2112,4131
2112,1223
2112,2457
2120,1053
2120,3115
2120,2916
2120,1738
2120,2717
2120,1752
2120,2280
2128,510
2128,452
2128,3134
2128,1113
2128,871
2128,4423
2128,748
2134,4836
2134,3483
2134,4543
2134,3662
2134,3087
2134,4974
2134,1710
2134,318
2134,822
2134,1669
2134,398
2137,658
2137,3117
2137,4644
2137,2887
2137,638
2137,3779
2137,2796
2137,2858
2137,4997
2138,3041
2138,350
2138,2951
2138,4591
2138,324
2138,737
2138,309
2138,1573
2138,995
2138,1603
2138,586
2139,3060
2139,1726
2139,227
2139,2591
2139,989
2139,1409
2139,3312
2139,4234
2139,4017
2139,2601
2139,2883
2147,1899
2147,4294
2147,1571
2147,3392
2147,324
2147,3421
2147,1723
2147,2512
2147,461
2147,1966
2155,3956
2155,1067
2155,1107
2155,1241
2155,281
2155,1959
2155,3428
2155,4694
2155,2193
2155,3981
2156,4257
2156,3049
2156,26
2156,4584
2156,4811
2156,3029
2156,1956
2156,91
2156,1667
2164,2717
2164,2777
2164,1965
2164,3932
2164,2813
2164,3702
2164,1078
2164,906
2164,554
2167,983
2167,1404
2167,2387
2167,1730
2167,3885
2167,2438
2167,3156
2167,4651
2167,4615
2167,2993
2167,4388
2171,3999
2171,2825
2171,1106
2171,1502
2171,2614
2171,1996
2171,997
2175,3320
2175,651
2175,2780
2175,3764
2175,2762
2175,2525
2176,1659
2176,1016
2176,2932
2176,1790
2176,1333
2176,4901
2176,2244
2176,2220
2176,3838
2176,3092
2176,3313
2176,4774
2183,2549
2183,3814
2183,4567
2183,4580
2183,251
2183,3468
2183,743
2184,160
2184,2689
2184,648
2184,2942
2184,3249
2184,1941
2184,559
2184,2596
2185,1188
2185,213
2185,2263
2185,102
2185,4727
2185,2976
2185,2930
2191,2843
2191,677
2191,3585
2191,2075
2191,3899
2191,2163
2191,2441
2191,4357
2193,406
2193,456
2193,1909
2193,1592
2193,1773
2193,1086
2193,164
2195,2934
2195,2296
2195,4705
2195,4117
2195,2927
2195,3481
2195,3217
2195,3717
2195,4819
2195,4396
2195,3676
2199,1727
2199,2452
2199,2670
2199,3051
2199,1810
2199,274
2199,4738
2205,2361
2205,4568
2205,3440
2205,1060
2205,4751
2205,1642
2205,3346
2205,677
2206,1904
2206,2240
2206,3475
2206,4777
2206,2089
2206,1135
2206,4796
2207,3125
2207,4239
2207,1814
2207,4414
2207,3103
2207,4868
2207,3997
2214,4793
2214,793
2214,1713
2214,4101
2214,1657
2214,3003
2214,710
2214,1298
2214,2734
2215,567
2215,2378
2215,1424
2215,4342
2215,3567
2215,1612
2215,4635
2215,114
2215,1441
2215,4716
2215,3197
2222,4068
2222,4
2222,2185
2222,2996
2222,689
2222,645
2222,2882
2222,2239
2222,3842
2222,4299
2224,3437
2224,3903
2224,3449
2224,1963
2224,1613
2224,1206
2224,3610
2224,1933
2227,1050
2227,2074
2227,3729
2227,4311
2227,1484
2227,232
2227,4236
2227,1213
2227,2903
2227,2250
2227,4050
2229,2775
2229,3714
2229,2884
2229,2930
2229,3525
2229,2007
2232,1442
2232,2196
2232,2650
2232,660
2232,497
2232,1336
2233,1043
2233,3993
2233,3197
2233,1308
2233,2362
2233,4294
2233,1086
2233,2764
2233,2636
2233,1107
2234,4288
2234,4922
2234,3793
2234,3869
2234,3911
2234,1271
2234,2413
2234,3126
2234,2231
2235,1896
2235,781
2235,2315
2235,1206
2235,4040
2235,243
2235,2559
2235,79
2238,2790
2238,3923
2238,3267
2238,3094
2238,3505
2238,2286
2238,250
2238,3718
2238,4269
2238,2253
2240,3980
2240,481
2240,2639
2240,3012
2240,403
2240,3194
2240,4893
2240,2277
2240,3650
2244,4671
2244,2414
2244,4872
2244,4266
2244,3543
2244,1719
2245,2164
2245,1045
2245,4485
2245,1455
2245,3283
2245,4662
2245,2693
2245,1791
2247,161
2247,4293
2247,1747
2247,4505
2247,392
2247,644
2247,2476
2247,2570
2247,2410
2247,2015
2254,1983
2254,1367
2254,4686
2254,3720
2254,169
2254,2081
2254,1512
2254,2010
2254,600
2254,1472
2254,2248
2254,2045
2259,3863
2259,265
2259,877
2259,2331
2259,662
2259,3462
2259,1433
2259,2343
2259,2193
2259,2798
2259,767
2259,1329
2264,1708
2264,3909
2264,4466
2264,2741
2264,2234
2264,4063
2264,3582
2264,3127
2264,3972
2264,2093
2264,2055
2264,1726
2267,1573
2267,1926
2267,4350
2267,3997
2267,1984
2267,4574
2272,4306
2272,4719
2272,1510
2272,4704
2272,3345
2272,1776
2272,1744
2272,3340
2272,1367
2272,3453
2272,1434
2272,4236
2276,2838
2276,743
2276,1064
2276,3108
2276,2569
2276,1934
2276,720
2276,2821
2276,1678
2276,4913
2281,59
2281,3371
2281,3237
2281,4652
2281,4140
2281,794
2281,2948
2281,2616
2281,367
2281,836
2281,1688
2283,3147
2283,804
2283,3520
2283,858
2283,808
2283,3790
2283,645
2283,871
2283,1962
2283,298
2283,942
2283,1987
2288,2455
2288,3914
2288,2192
2288,3046
2288,2864
2288,1425
2289,4121
2289,3429
2289,371
2289,1258
2289,3288
2289,2064
2289,3531
2289,4878
2289,238
2289,1838
2289,1304
2291,4412
2291,2387
2291,3386
2291,109
2291,3582
2291,243
2291,756
2291,1528
2291,2084
2291,2530
2291,4565
2292,924
2292,3260
2292,4410
2292,3144
2292,3966
2292,4882
2292,2236
2296,1666
2296,4521
2296,4618
2296,1689
2296,3311
2296,2137
2296,4964
2296,2667
2296,3695
2296,2698
2296,1258
2298,2010
2298,1690
2298,462
2298,2210
2298,3249
2298,4144
2298,2149
2298,4755
2298,489
2302,3176
2302,1960
2302,1258
2302,327
2302,1265
2302,3463
2302,4828
2302,1974
