ans_id,q_id,answer,is_correct,created_at,upated_at
4616,1154,choose perhaps,False,1972-02-17,1972-02-17
4617,1155,role education,False,1997-05-11,1997-05-11
4618,1155,training I,False,1982-03-19,1982-03-19
4619,1155,much song,True,1975-10-02,1975-10-02
4620,1155,word spring,False,1970-02-14,1970-02-14
4621,1156,experience begin,True,1996-07-14,1996-07-14
4622,1156,Congress just,False,2017-08-21,2017-08-21
4623,1156,often truth,False,1995-02-16,1995-02-16
4624,1156,maintain ten,False,1982-10-26,1982-10-26
4625,1157,save audience,False,1999-03-30,1999-03-30
4626,1157,full support,False,1975-07-23,1975-07-23
4627,1157,cultural particular,False,2006-06-23,2006-06-23
4628,1157,save science,True,2013-08-25,2013-08-25
4629,1158,east throughout,False,1998-11-10,1998-11-10
4630,1158,police rather,False,1993-01-27,1993-01-27
4631,1158,from source,True,1972-01-17,1972-01-17
4632,1158,green off,False,1977-06-23,1977-06-23
4633,1159,this without,False,1982-09-01,1982-09-01
4634,1159,beat like,True,1981-10-08,1981-10-08
4635,1159,occur out,False,2000-10-03,2000-10-03
4636,1159,north reveal,False,1986-02-19,1986-02-19
4637,1160,man today,False,1984-09-17,1984-09-17
4638,1160,prove look,False,1989-05-14,1989-05-14
4639,1160,last perhaps,True,1970-06-26,1970-06-26
4640,1160,decade who,False,1991-11-19,1991-11-19
4641,1161,left job,True,1981-09-26,1981-09-26
4642,1161,successful produce,False,1991-12-13,1991-12-13
4643,1161,doctor field,False,2009-02-07,2009-02-07
4644,1161,very individual,False,2016-12-24,2016-12-24
4645,1162,material public,False,1983-12-06,1983-12-06
4646,1162,available scientist,True,2001-06-26,2001-06-26
4647,1162,loss old,False,1999-04-14,1999-04-14
4648,1162,hair film,False,1975-07-26,1975-07-26
4649,1163,kind type,False,2018-03-14,2018-03-14
4650,1163,write heavy,False,1986-06-04,1986-06-04
4651,1163,task on,False,2007-11-20,2007-11-20
4652,1163,professional seat,True,1979-03-06,1979-03-06
4653,1164,vote start,False,2010-02-10,2010-02-10
4654,1164,culture total,False,2003-08-28,2003-08-28
4655,1164,hit list,False,2017-01-29,2017-01-29
4656,1164,risk science,True,1995-11-04,1995-11-04
4657,1165,big purpose,False,2012-01-15,2012-01-15
4658,1165,see agency,False,1995-11-23,1995-11-23
4659,1165,gas fast,True,1972-01-08,1972-01-08
4660,1165,admit theory,False,1983-10-23,1983-10-23
4661,1166,choice since,True,1990-09-23,1990-09-23
4662,1166,cold real,False,1981-05-04,1981-05-04
4663,1166,attorney main,False,1970-04-04,1970-04-04
4664,1166,of stuff,False,2013-09-06,2013-09-06
4665,1167,personal wide,False,2015-08-19,2015-08-19
4666,1167,quality institution,False,1985-03-06,1985-03-06
4667,1167,key unit,False,1993-02-15,1993-02-15
4668,1167,speak capital,True,1987-07-07,1987-07-07
4669,1168,memory station,False,2014-11-15,2014-11-15
4670,1168,usually require,False,2017-03-13,2017-03-13
4671,1168,science strategy,True,1987-01-14,1987-01-14
4672,1168,more daughter,False,2020-01-11,2020-01-11
4673,1169,last lawyer,False,1977-06-05,1977-06-05
4674,1169,administration customer,True,2020-02-17,2020-02-17
4675,1169,of eye,False,2019-03-16,2019-03-16
4676,1169,price stop,False,1987-06-18,1987-06-18
4677,1170,option drug,True,1979-05-31,1979-05-31
4678,1170,pull green,False,1996-09-29,1996-09-29
4679,1170,represent car,False,2020-09-13,2020-09-13
4680,1170,under author,False,2008-06-05,2008-06-05
4681,1171,person campaign,False,1988-03-01,1988-03-01
4682,1171,her leader,False,1996-01-08,1996-01-08
4683,1171,reason care,True,2009-01-11,2009-01-11
4684,1171,stand throughout,False,1987-07-07,1987-07-07
4685,1172,off card,False,2017-07-07,2017-07-07
4686,1172,goal scene,True,2008-02-02,2008-02-02
4687,1172,reality serve,False,2013-08-12,2013-08-12
4688,1172,rise story,False,1974-01-12,1974-01-12
4689,1173,fight speak,True,1976-07-04,1976-07-04
4690,1173,long order,False,1970-06-24,1970-06-24
4691,1173,although finally,False,2001-12-07,2001-12-07
4692,1173,member sometimes,False,2013-02-11,2013-02-11
4693,1174,level center,False,1992-07-05,1992-07-05
4694,1174,to outside,True,2015-06-08,2015-06-08
4695,1174,budget wind,False,1982-05-27,1982-05-27
4696,1174,table them,False,1983-01-10,1983-01-10
4697,1175,share fund,False,2006-09-10,2006-09-10
4698,1175,between star,True,1982-12-14,1982-12-14
4699,1175,response nation,False,1972-04-11,1972-04-11
4700,1175,interest business,False,2009-02-07,2009-02-07
4701,1176,concern Mrs,False,1981-01-11,1981-01-11
4702,1176,later information,False,2014-05-08,2014-05-08
4703,1176,magazine threat,True,2006-04-30,2006-04-30
4704,1176,best picture,False,2003-07-07,2003-07-07
4705,1177,medical quite,False,2005-08-21,2005-08-21
4706,1177,knowledge citizen,False,2012-05-03,2012-05-03
4707,1177,such available,True,1985-01-09,1985-01-09
4708,1177,want gun,False,2013-12-13,2013-12-13
4709,1178,speech point,False,2006-02-06,2006-02-06
4710,1178,role answer,True,1977-05-30,1977-05-30
4711,1178,compare kid,False,1974-03-18,1974-03-18
4712,1178,bring why,False,1986-08-09,1986-08-09
4713,1179,tell natural,False,2002-12-29,2002-12-29
4714,1179,with perhaps,True,2000-09-06,2000-09-06
4715,1179,your might,False,1985-05-30,1985-05-30
4716,1179,read society,False,1990-10-27,1990-10-27
4717,1180,south party,False,1974-09-18,1974-09-18
4718,1180,become physical,False,1973-06-15,1973-06-15
4719,1180,camera say,False,1989-10-10,1989-10-10
4720,1180,yourself maintain,True,1971-06-17,1971-06-17
4721,1181,around through,False,2008-01-26,2008-01-26
4722,1181,do at,False,1982-12-02,1982-12-02
4723,1181,tend film,False,2004-11-24,2004-11-24
4724,1181,away go,True,2016-04-13,2016-04-13
4725,1182,old without,False,1971-06-20,1971-06-20
4726,1182,develop security,True,2009-07-01,2009-07-01
4727,1182,may receive,False,1977-06-07,1977-06-07
4728,1182,baby phone,False,2007-12-06,2007-12-06
4729,1183,minute development,False,1988-02-01,1988-02-01
4730,1183,artist go,True,2001-12-28,2001-12-28
4731,1183,ask care,False,1991-03-30,1991-03-30
4732,1183,control prepare,False,1978-09-07,1978-09-07
4733,1184,front could,False,1996-08-12,1996-08-12
4734,1184,high different,False,2016-06-13,2016-06-13
4735,1184,need another,False,1986-01-28,1986-01-28
4736,1184,determine guy,True,2001-05-16,2001-05-16
4737,1185,fight page,True,1970-02-01,1970-02-01
4738,1185,guy happy,False,2008-10-08,2008-10-08
4739,1185,main free,False,2015-02-11,2015-02-11
4740,1185,vote finish,False,1971-07-30,1971-07-30
4741,1186,record relate,False,2007-09-17,2007-09-17
4742,1186,thing young,False,2000-06-08,2000-06-08
4743,1186,system owner,False,2008-11-23,2008-11-23
4744,1186,drop about,True,2015-04-10,2015-04-10
4745,1187,surface should,False,1994-06-24,1994-06-24
4746,1187,away make,True,1971-03-29,1971-03-29
4747,1187,my happy,False,2013-12-28,2013-12-28
4748,1187,amount beat,False,1979-10-01,1979-10-01
4749,1188,well us,False,1990-08-07,1990-08-07
4750,1188,game mother,True,1978-08-21,1978-08-21
4751,1188,imagine draw,False,1971-07-13,1971-07-13
4752,1188,head sport,False,2001-01-11,2001-01-11
4753,1189,admit while,False,2008-12-24,2008-12-24
4754,1189,thing bit,False,1974-05-19,1974-05-19
4755,1189,condition economy,True,1971-02-16,1971-02-16
4756,1189,nation explain,False,1987-07-22,1987-07-22
4757,1190,worker myself,False,1977-02-08,1977-02-08
4758,1190,hospital that,False,1984-06-14,1984-06-14
4759,1190,nothing describe,True,2005-10-31,2005-10-31
4760,1190,walk type,False,1978-02-23,1978-02-23
4761,1191,go finish,False,1999-05-26,1999-05-26
4762,1191,think difficult,False,2016-01-14,2016-01-14
4763,1191,eye do,True,1983-12-27,1983-12-27
4764,1191,a blood,False,1994-10-20,1994-10-20
4765,1192,expect picture,False,1990-07-06,1990-07-06
4766,1192,guess determine,False,1993-09-16,1993-09-16
4767,1192,score state,True,1984-10-07,1984-10-07
4768,1192,measure treat,False,1978-07-18,1978-07-18
4769,1193,leg fish,False,2010-03-28,2010-03-28
4770,1193,especially stop,False,2004-04-13,2004-04-13
4771,1193,its money,True,1997-11-12,1997-11-12
4772,1193,door magazine,False,1994-06-18,1994-06-18
4773,1194,provide hotel,False,2014-02-15,2014-02-15
4774,1194,quality total,False,2020-07-11,2020-07-11
4775,1194,away traditional,False,2017-08-07,2017-08-07
4776,1194,staff thank,True,2002-10-25,2002-10-25
4777,1195,piece husband,False,2013-06-01,2013-06-01
4778,1195,step decade,False,1997-01-04,1997-01-04
4779,1195,also strategy,True,1975-12-13,1975-12-13
4780,1195,ball call,False,1994-07-14,1994-07-14
4781,1196,arrive role,False,1993-03-29,1993-03-29
4782,1196,fine perform,False,1971-09-29,1971-09-29
4783,1196,task gas,True,1970-03-28,1970-03-28
4784,1196,mention service,False,2000-06-27,2000-06-27
4785,1197,point news,True,2013-06-19,2013-06-19
4786,1197,happen reflect,False,2012-10-18,2012-10-18
4787,1197,call six,False,2004-09-25,2004-09-25
4788,1197,hard south,False,1992-10-08,1992-10-08
4789,1198,left true,True,1973-07-16,1973-07-16
4790,1198,be modern,False,1977-03-14,1977-03-14
4791,1198,force exist,False,1995-04-23,1995-04-23
4792,1198,life what,False,2003-08-07,2003-08-07
4793,1199,doctor your,False,2010-08-01,2010-08-01
4794,1199,face pull,False,2002-03-17,2002-03-17
4795,1199,miss market,True,2000-10-30,2000-10-30
4796,1199,on suggest,False,2007-12-04,2007-12-04
4797,1200,executive movie,False,2008-04-06,2008-04-06
4798,1200,good I,False,1991-12-28,1991-12-28
4799,1200,small boy,False,2001-12-15,2001-12-15
4800,1200,task forward,True,2014-06-15,2014-06-15
4801,1201,form goal,False,2014-01-23,2014-01-23
4802,1201,cell develop,True,2004-12-20,2004-12-20
4803,1201,heavy material,False,2013-01-25,2013-01-25
4804,1201,choose through,False,1982-05-23,1982-05-23
4805,1202,condition house,False,1985-04-18,1985-04-18
4806,1202,couple lose,True,1972-04-06,1972-04-06
4807,1202,type reveal,False,2007-08-02,2007-08-02
4808,1202,suddenly see,False,1987-03-25,1987-03-25
4809,1203,public news,False,1980-12-14,1980-12-14
4810,1203,and use,False,1985-10-18,1985-10-18
4811,1203,nation open,False,1999-04-07,1999-04-07
4812,1203,pass head,True,1981-01-12,1981-01-12
4813,1204,quickly house,True,1983-09-18,1983-09-18
4814,1204,bag top,False,2021-01-02,2021-01-02
4815,1204,quite determine,False,2013-08-03,2013-08-03
4816,1204,water budget,False,2011-06-25,2011-06-25
4817,1205,across pressure,True,2008-11-29,2008-11-29
4818,1205,kitchen social,False,1978-07-03,1978-07-03
4819,1205,half eye,False,1977-11-19,1977-11-19
4820,1205,easy guy,False,2013-04-16,2013-04-16
4821,1206,after source,False,1999-01-11,1999-01-11
4822,1206,million especially,True,2000-04-25,2000-04-25
4823,1206,long section,False,2020-10-09,2020-10-09
4824,1206,hear guy,False,2008-05-04,2008-05-04
4825,1207,kitchen probably,False,1981-03-30,1981-03-30
4826,1207,drop step,False,2017-04-23,2017-04-23
4827,1207,throughout let,False,2003-01-17,2003-01-17
4828,1207,those trade,True,1992-09-16,1992-09-16
4829,1208,think evening,False,1987-11-04,1987-11-04
4830,1208,throughout certain,False,2001-09-21,2001-09-21
4831,1208,benefit Republican,True,2012-05-22,2012-05-22
4832,1208,responsibility camera,False,1995-10-16,1995-10-16
4833,1209,term outside,True,1986-03-29,1986-03-29
4834,1209,art mother,False,1999-02-21,1999-02-21
4835,1209,industry forward,False,1993-06-02,1993-06-02
4836,1209,Mrs officer,False,2006-07-13,2006-07-13
4837,1210,individual drive,False,2009-01-12,2009-01-12
4838,1210,natural face,False,2005-05-21,2005-05-21
4839,1210,process later,True,2015-03-18,2015-03-18
4840,1210,major gun,False,2004-12-12,2004-12-12
4841,1211,film us,False,2019-07-15,2019-07-15
4842,1211,itself draw,False,1974-11-17,1974-11-17
4843,1211,series add,True,1973-04-13,1973-04-13
4844,1211,guess fast,False,1972-10-21,1972-10-21
4845,1212,drop would,True,2000-12-05,2000-12-05
4846,1212,south later,False,1972-03-03,1972-03-03
4847,1212,organization safe,False,2003-04-05,2003-04-05
4848,1212,admit fire,False,2020-02-11,2020-02-11
4849,1213,world worker,True,2002-12-23,2002-12-23
4850,1213,baby staff,False,1993-09-07,1993-09-07
4851,1213,attack stuff,False,2012-03-30,2012-03-30
4852,1213,nor sense,False,1972-11-06,1972-11-06
4853,1214,travel character,False,2017-10-13,2017-10-13
4854,1214,brother anything,False,2007-07-29,2007-07-29
4855,1214,hope school,False,1993-09-07,1993-09-07
4856,1214,room among,True,2016-05-03,2016-05-03
4857,1215,computer protect,True,1994-05-12,1994-05-12
4858,1215,anyone evening,False,1993-09-10,1993-09-10
4859,1215,increase short,False,2013-10-24,2013-10-24
4860,1215,past thank,False,1973-02-22,1973-02-22
4861,1216,wife clear,True,2014-11-19,2014-11-19
4862,1216,memory south,False,1974-04-03,1974-04-03
4863,1216,wonder bad,False,1993-12-26,1993-12-26
4864,1216,wish politics,False,1978-11-12,1978-11-12
4865,1217,sing eight,False,1983-03-07,1983-03-07
4866,1217,apply rather,False,1979-06-18,1979-06-18
4867,1217,black successful,False,2007-12-17,2007-12-17
4868,1217,today data,True,1989-10-12,1989-10-12
4869,1218,after piece,False,2014-02-22,2014-02-22
4870,1218,chance money,False,2000-01-09,2000-01-09
4871,1218,despite join,True,1996-07-17,1996-07-17
4872,1218,reduce chair,False,1979-02-01,1979-02-01
4873,1219,couple interview,False,1993-08-17,1993-08-17
4874,1219,debate away,False,2014-05-16,2014-05-16
4875,1219,site power,False,1995-09-02,1995-09-02
4876,1219,kid society,True,2016-02-06,2016-02-06
4877,1220,hour available,True,1987-09-12,1987-09-12
4878,1220,piece player,False,2018-11-15,2018-11-15
4879,1220,store player,False,1993-05-21,1993-05-21
4880,1220,week song,False,2011-09-04,2011-09-04
4881,1221,capital clearly,False,2009-01-29,2009-01-29
4882,1221,director care,True,2003-07-05,2003-07-05
4883,1221,them soon,False,1977-07-11,1977-07-11
4884,1221,figure act,False,1997-12-26,1997-12-26
4885,1222,history front,False,1985-12-10,1985-12-10
4886,1222,answer up,False,1991-03-09,1991-03-09
4887,1222,bed break,False,2007-01-15,2007-01-15
4888,1222,whether every,True,2000-05-21,2000-05-21
4889,1223,dinner remember,False,2007-11-20,2007-11-20
4890,1223,education enough,True,1982-03-23,1982-03-23
4891,1223,everyone cause,False,1986-02-04,1986-02-04
4892,1223,manager push,False,1997-10-06,1997-10-06
4893,1224,friend analysis,True,2017-09-15,2017-09-15
4894,1224,member quite,False,2000-08-11,2000-08-11
4895,1224,commercial raise,False,1978-02-01,1978-02-01
4896,1224,its rule,False,1992-11-06,1992-11-06
4897,1225,also any,False,2017-11-14,2017-11-14
4898,1225,style option,True,2011-06-08,2011-06-08
4899,1225,impact develop,False,1972-03-07,1972-03-07
4900,1225,our which,False,2016-02-20,2016-02-20
4901,1226,social quite,False,1979-04-08,1979-04-08
4902,1226,provide benefit,False,1982-09-21,1982-09-21
4903,1226,last same,True,1988-09-28,1988-09-28
4904,1226,whole family,False,1971-12-13,1971-12-13
4905,1227,itself dream,False,1979-11-01,1979-11-01
4906,1227,realize drop,True,2014-08-15,2014-08-15
4907,1227,keep begin,False,1997-04-29,1997-04-29
4908,1227,else sense,False,2009-01-23,2009-01-23
4909,1228,believe notice,False,1981-08-31,1981-08-31
4910,1228,wide agree,False,1999-08-03,1999-08-03
4911,1228,better body,True,2010-08-20,2010-08-20
4912,1228,difficult in,False,1986-01-25,1986-01-25
4913,1229,ago what,True,1990-10-19,1990-10-19
4914,1229,involve increase,False,2000-12-31,2000-12-31
4915,1229,every hit,False,1982-03-25,1982-03-25
4916,1229,current write,False,1982-02-05,1982-02-05
4917,1230,support start,True,2012-06-04,2012-06-04
4918,1230,yard ask,False,1972-04-28,1972-04-28
4919,1230,heart relationship,False,1974-03-12,1974-03-12
4920,1230,sort professional,False,1982-11-15,1982-11-15
4921,1231,under relate,True,2008-03-06,2008-03-06
4922,1231,night outside,False,1986-05-15,1986-05-15
4923,1231,have central,False,1998-03-13,1998-03-13
4924,1231,doctor stay,False,1997-06-13,1997-06-13
4925,1232,you reveal,False,2008-12-12,2008-12-12
4926,1232,likely finish,True,1989-07-18,1989-07-18
4927,1232,run market,False,1998-05-22,1998-05-22
4928,1232,impact listen,False,2009-12-16,2009-12-16
4929,1233,stock charge,False,1973-10-11,1973-10-11
4930,1233,work believe,False,2012-12-18,2012-12-18
4931,1233,foreign walk,False,2011-05-12,2011-05-12
4932,1233,fear process,True,2003-05-06,2003-05-06
4933,1234,leader identify,True,1988-05-06,1988-05-06
4934,1234,real image,False,1986-06-10,1986-06-10
4935,1234,have yourself,False,1991-03-10,1991-03-10
4936,1234,his others,False,1996-07-10,1996-07-10
4937,1235,always ever,False,1985-04-23,1985-04-23
4938,1235,century perhaps,False,1988-11-27,1988-11-27
4939,1235,step eye,False,1995-04-03,1995-04-03
4940,1235,design likely,True,1995-04-01,1995-04-01
4941,1236,perhaps end,False,1981-11-26,1981-11-26
4942,1236,eye laugh,False,1990-07-21,1990-07-21
4943,1236,fill few,True,1993-05-11,1993-05-11
4944,1236,different nearly,False,1992-12-22,1992-12-22
4945,1237,fear carry,False,1997-11-15,1997-11-15
4946,1237,hold system,False,1991-11-21,1991-11-21
4947,1237,station history,True,1972-12-10,1972-12-10
4948,1237,west order,False,2001-09-21,2001-09-21
4949,1238,if what,False,1982-03-03,1982-03-03
4950,1238,ground laugh,False,1998-09-20,1998-09-20
4951,1238,need blood,False,1999-09-01,1999-09-01
4952,1238,challenge loss,True,2002-05-09,2002-05-09
4953,1239,new front,False,1995-07-14,1995-07-14
4954,1239,high mind,False,1993-05-25,1993-05-25
4955,1239,model ability,False,1992-08-27,1992-08-27
4956,1239,herself ability,True,1994-02-25,1994-02-25
4957,1240,crime beat,False,2013-11-19,2013-11-19
4958,1240,former anything,False,1994-09-14,1994-09-14
4959,1240,what stuff,True,2011-02-23,2011-02-23
4960,1240,really minute,False,2013-12-05,2013-12-05
4961,1241,which front,False,1980-09-12,1980-09-12
4962,1241,film always,True,1982-11-09,1982-11-09
4963,1241,church during,False,1996-02-13,1996-02-13
4964,1241,enjoy everything,False,2006-05-12,2006-05-12
4965,1242,they upon,False,2013-03-01,2013-03-01
4966,1242,grow author,True,1998-04-10,1998-04-10
4967,1242,heavy sort,False,1983-09-09,1983-09-09
4968,1242,measure inside,False,1980-09-18,1980-09-18
4969,1243,beyond trade,False,1978-10-22,1978-10-22
4970,1243,huge responsibility,False,1991-06-08,1991-06-08
4971,1243,yet blood,False,2017-08-06,2017-08-06
4972,1243,church street,True,1989-07-07,1989-07-07
4973,1244,ever raise,True,2009-11-17,2009-11-17
4974,1244,vote wait,False,2010-02-27,2010-02-27
4975,1244,security generation,False,1981-04-20,1981-04-20
4976,1244,best industry,False,2017-12-25,2017-12-25
4977,1245,same professional,False,1973-02-15,1973-02-15
4978,1245,tough represent,False,2012-04-03,2012-04-03
4979,1245,doctor decide,True,1979-03-22,1979-03-22
4980,1245,their choose,False,1978-07-22,1978-07-22
4981,1246,society as,False,1999-08-06,1999-08-06
4982,1246,red own,False,1990-04-04,1990-04-04
4983,1246,win course,True,1986-06-11,1986-06-11
4984,1246,full list,False,2010-06-30,2010-06-30
4985,1247,word air,False,1976-09-01,1976-09-01
4986,1247,letter role,True,2004-02-29,2004-02-29
4987,1247,PM find,False,1996-08-25,1996-08-25
4988,1247,whatever what,False,1988-03-01,1988-03-01
4989,1248,born but,False,1979-06-21,1979-06-21
4990,1248,couple world,True,2019-07-25,2019-07-25
4991,1248,teacher compare,False,2000-05-03,2000-05-03
4992,1248,occur best,False,2000-06-08,2000-06-08
4993,1249,he establish,False,2007-07-23,2007-07-23
4994,1249,speak by,True,2019-03-20,2019-03-20
4995,1249,wonder technology,False,2019-01-06,2019-01-06
4996,1249,a little,False,1982-04-03,1982-04-03
4997,1250,sing contain,True,1997-07-28,1997-07-28
4998,1250,week apply,False,2019-10-16,2019-10-16
4999,1250,source many,False,1991-08-11,1991-08-11
5000,1250,south growth,False,1989-08-21,1989-08-21
5001,1251,answer nation,False,1988-03-20,1988-03-20
5002,1251,vote wonder,False,1975-02-12,1975-02-12
5003,1251,customer yard,False,2012-06-28,2012-06-28
5004,1251,rule community,True,2019-09-11,2019-09-11
5005,1252,yeah fall,False,1970-11-11,1970-11-11
5006,1252,nor policy,False,2000-01-19,2000-01-19
5007,1252,method rise,True,1972-09-27,1972-09-27
5008,1252,catch garden,False,2013-03-15,2013-03-15
5009,1253,culture citizen,True,2010-02-15,2010-02-15
5010,1253,those these,False,2020-10-18,2020-10-18
5011,1253,be growth,False,2017-02-27,2017-02-27
5012,1253,president trial,False,1978-09-25,1978-09-25
5013,1254,catch country,False,1997-06-11,1997-06-11
5014,1254,season billion,False,1974-09-01,1974-09-01
5015,1254,billion those,True,1979-10-12,1979-10-12
5016,1254,question easy,False,2012-12-03,2012-12-03
5017,1255,drive think,False,2008-03-31,2008-03-31
5018,1255,later a,True,2009-01-18,2009-01-18
5019,1255,relationship gun,False,2006-09-24,2006-09-24
5020,1255,TV herself,False,1995-08-05,1995-08-05
5021,1256,arm last,False,2013-04-28,2013-04-28
5022,1256,camera test,True,1973-10-16,1973-10-16
5023,1256,ready mind,False,2012-08-28,2012-08-28
5024,1256,language agent,False,2012-12-03,2012-12-03
5025,1257,business perform,False,1984-07-04,1984-07-04
5026,1257,send individual,True,1993-09-13,1993-09-13
5027,1257,all short,False,2000-09-13,2000-09-13
5028,1257,debate them,False,2002-10-02,2002-10-02
5029,1258,customer reduce,True,2016-06-13,2016-06-13
5030,1258,from our,False,1980-10-13,1980-10-13
5031,1258,dark figure,False,1988-06-20,1988-06-20
5032,1258,mother control,False,2016-12-26,2016-12-26
5033,1259,treat wear,False,2011-12-05,2011-12-05
5034,1259,ask sound,True,2000-01-20,2000-01-20
5035,1259,small chance,False,1978-10-15,1978-10-15
5036,1259,question toward,False,1986-12-15,1986-12-15
5037,1260,nation field,True,1970-06-20,1970-06-20
5038,1260,defense ready,False,1997-12-05,1997-12-05
5039,1260,cultural meeting,False,1975-09-04,1975-09-04
5040,1260,song organization,False,2016-05-05,2016-05-05
5041,1261,fine authority,False,2003-02-05,2003-02-05
5042,1261,factor product,False,1996-03-21,1996-03-21
5043,1261,true report,True,1987-06-30,1987-06-30
5044,1261,market history,False,2001-04-13,2001-04-13
5045,1262,scene wrong,False,2006-01-11,2006-01-11
5046,1262,mouth kitchen,False,2008-07-14,2008-07-14
5047,1262,start prove,True,2002-03-30,2002-03-30
5048,1262,social book,False,1989-09-04,1989-09-04
5049,1263,southern control,True,2008-08-09,2008-08-09
5050,1263,figure go,False,2007-02-25,2007-02-25
5051,1263,fact partner,False,2011-11-06,2011-11-06
5052,1263,agree here,False,1987-12-17,1987-12-17
5053,1264,talk each,False,2019-03-31,2019-03-31
5054,1264,share hot,False,2005-12-09,2005-12-09
5055,1264,decade partner,True,1995-12-12,1995-12-12
5056,1264,sure nothing,False,1981-05-12,1981-05-12
5057,1265,decide hair,True,1974-12-22,1974-12-22
5058,1265,dinner who,False,1986-11-17,1986-11-17
5059,1265,general I,False,1978-07-21,1978-07-21
5060,1265,cover name,False,2003-09-21,2003-09-21
5061,1266,call where,False,1992-07-09,1992-07-09
5062,1266,nor church,True,1989-04-30,1989-04-30
5063,1266,PM once,False,2010-11-26,2010-11-26
5064,1266,state even,False,2006-12-07,2006-12-07
5065,1267,make ground,False,1973-03-19,1973-03-19
5066,1267,cup my,True,2003-08-02,2003-08-02
5067,1267,trouble power,False,2003-09-07,2003-09-07
5068,1267,identify effort,False,1980-03-23,1980-03-23
5069,1268,attack avoid,False,1990-06-24,1990-06-24
5070,1268,lot development,True,1974-01-05,1974-01-05
5071,1268,past staff,False,1990-02-10,1990-02-10
5072,1268,little current,False,1983-05-15,1983-05-15
5073,1269,building high,True,2005-01-11,2005-01-11
5074,1269,Mr two,False,1971-01-20,1971-01-20
5075,1269,name middle,False,2017-06-09,2017-06-09
5076,1269,away system,False,1997-05-26,1997-05-26
5077,1270,huge heart,False,2017-10-02,2017-10-02
5078,1270,sit sure,False,1972-12-03,1972-12-03
5079,1270,station degree,True,1971-11-24,1971-11-24
5080,1270,base stock,False,2007-08-12,2007-08-12
5081,1271,traditional your,True,1989-04-20,1989-04-20
5082,1271,attack window,False,1997-01-17,1997-01-17
5083,1271,tonight social,False,2004-09-16,2004-09-16
5084,1271,by fear,False,2016-05-20,2016-05-20
5085,1272,yeah choose,False,2003-11-15,2003-11-15
5086,1272,break member,False,1983-04-27,1983-04-27
5087,1272,hotel year,False,2002-03-22,2002-03-22
5088,1272,guess local,True,1981-04-14,1981-04-14
5089,1273,garden admit,False,1978-11-26,1978-11-26
5090,1273,production he,True,1975-04-05,1975-04-05
5091,1273,write I,False,2012-12-25,2012-12-25
5092,1273,appear already,False,2012-06-21,2012-06-21
5093,1274,civil tend,False,1976-01-23,1976-01-23
5094,1274,difficult fine,False,1994-12-06,1994-12-06
5095,1274,structure number,False,2008-05-29,2008-05-29
5096,1274,page visit,True,1972-02-24,1972-02-24
5097,1275,only list,False,2017-08-16,2017-08-16
5098,1275,network government,False,2006-06-12,2006-06-12
5099,1275,least hot,True,1975-01-16,1975-01-16
5100,1275,but energy,False,1991-01-19,1991-01-19
5101,1276,long account,False,2020-06-08,2020-06-08
5102,1276,across will,True,1998-03-07,1998-03-07
5103,1276,strategy sing,False,2015-07-20,2015-07-20
5104,1276,lawyer particularly,False,2003-03-29,2003-03-29
5105,1277,history public,True,1983-02-19,1983-02-19
5106,1277,garden discussion,False,2010-03-13,2010-03-13
5107,1277,stage commercial,False,1993-12-03,1993-12-03
5108,1277,red method,False,1975-10-17,1975-10-17
5109,1278,hit day,True,2014-03-28,2014-03-28
5110,1278,information meeting,False,2004-11-30,2004-11-30
5111,1278,really role,False,1987-02-26,1987-02-26
5112,1278,executive reality,False,1978-01-30,1978-01-30
5113,1279,want man,False,1989-12-26,1989-12-26
5114,1279,TV end,False,2008-08-03,2008-08-03
5115,1279,Mr material,False,1982-07-06,1982-07-06
5116,1279,item machine,True,1981-11-30,1981-11-30
5117,1280,hot skin,False,2009-07-08,2009-07-08
5118,1280,former standard,False,1975-04-14,1975-04-14
5119,1280,quality standard,True,1995-08-01,1995-08-01
5120,1280,early benefit,False,1974-08-27,1974-08-27
5121,1281,and summer,False,2001-09-08,2001-09-08
5122,1281,explain play,False,2015-12-26,2015-12-26
5123,1281,boy with,False,2007-08-09,2007-08-09
5124,1281,it majority,True,2014-08-16,2014-08-16
5125,1282,reveal risk,False,1983-01-22,1983-01-22
5126,1282,kid happy,False,2005-07-14,2005-07-14
5127,1282,cold unit,False,2012-05-17,2012-05-17
5128,1282,response current,True,1998-12-04,1998-12-04
5129,1283,those south,False,2018-01-04,2018-01-04
5130,1283,significant buy,True,1987-02-23,1987-02-23
5131,1283,energy fast,False,1973-11-20,1973-11-20
5132,1283,writer environmental,False,1985-09-06,1985-09-06
5133,1284,others ready,True,1991-04-20,1991-04-20
5134,1284,your dark,False,1977-04-26,1977-04-26
5135,1284,different friend,False,2004-07-09,2004-07-09
5136,1284,artist nation,False,1999-11-05,1999-11-05
5137,1285,recent answer,True,1970-09-04,1970-09-04
5138,1285,southern deep,False,1970-02-14,1970-02-14
5139,1285,effect television,False,2017-07-03,2017-07-03
5140,1285,fly model,False,2019-08-23,2019-08-23
5141,1286,ahead hair,False,2016-09-21,2016-09-21
5142,1286,person air,False,2019-11-15,2019-11-15
5143,1286,off tonight,False,1973-03-29,1973-03-29
5144,1286,bad buy,True,1971-07-07,1971-07-07
5145,1287,enter may,True,1996-04-18,1996-04-18
