ans_id,q_id,answer,is_correct,created_at,upated_at
16655,4164,customer go,False,1981-06-17,1981-06-17
16656,4164,at order,True,2019-09-28,2019-09-28
16657,4165,parent bar,False,2011-03-31,2011-03-31
16658,4165,college blue,True,2018-02-07,2018-02-07
16659,4165,kid your,False,1976-05-21,1976-05-21
16660,4165,threat hotel,False,1990-06-07,1990-06-07
16661,4166,least film,True,1980-08-06,1980-08-06
16662,4166,guess consumer,False,1972-09-21,1972-09-21
16663,4166,must nothing,False,2006-05-12,2006-05-12
16664,4166,truth prevent,False,2012-09-27,2012-09-27
16665,4167,before notice,False,2018-06-14,2018-06-14
16666,4167,improve air,True,2017-05-12,2017-05-12
16667,4167,great wear,False,1984-02-15,1984-02-15
16668,4167,bag letter,False,1970-11-23,1970-11-23
16669,4168,he campaign,False,1989-07-09,1989-07-09
16670,4168,meeting activity,False,1986-11-28,1986-11-28
16671,4168,high or,True,2011-11-19,2011-11-19
16672,4168,likely item,False,1973-01-11,1973-01-11
16673,4169,language after,True,1981-05-30,1981-05-30
16674,4169,movie foot,False,1974-11-02,1974-11-02
16675,4169,mind others,False,1975-05-12,1975-05-12
16676,4169,center fund,False,2011-09-10,2011-09-10
16677,4170,economic few,False,2016-05-13,2016-05-13
16678,4170,although subject,False,2020-04-08,2020-04-08
16679,4170,guess prevent,True,1971-11-20,1971-11-20
16680,4170,word cold,False,1986-10-05,1986-10-05
16681,4171,start two,True,1983-06-20,1983-06-20
16682,4171,especially force,False,2004-08-24,2004-08-24
16683,4171,third follow,False,2011-03-31,2011-03-31
16684,4171,list family,False,1977-01-09,1977-01-09
16685,4172,size lay,False,1992-05-10,1992-05-10
16686,4172,cost full,False,2001-11-16,2001-11-16
16687,4172,leg reveal,False,1989-11-11,1989-11-11
16688,4172,around test,True,1997-07-25,1997-07-25
16689,4173,glass share,False,2008-01-23,2008-01-23
16690,4173,finish theory,False,2007-08-18,2007-08-18
16691,4173,cut health,False,2016-10-08,2016-10-08
16692,4173,stuff also,True,1976-04-02,1976-04-02
16693,4174,actually maintain,False,1983-05-23,1983-05-23
16694,4174,different day,True,2012-01-23,2012-01-23
16695,4174,will sometimes,False,2012-08-12,2012-08-12
16696,4174,according picture,False,1975-04-29,1975-04-29
16697,4175,hotel goal,False,1988-02-13,1988-02-13
16698,4175,yet member,False,2013-01-13,2013-01-13
16699,4175,old position,True,2015-04-21,2015-04-21
16700,4175,few help,False,1975-05-25,1975-05-25
16701,4176,window compare,True,2006-11-30,2006-11-30
16702,4176,compare pull,False,1992-11-10,1992-11-10
16703,4176,author they,False,2015-09-09,2015-09-09
16704,4176,development game,False,2018-02-01,2018-02-01
16705,4177,defense party,True,2003-10-10,2003-10-10
16706,4177,hand their,False,1991-02-04,1991-02-04
16707,4177,behind future,False,1992-05-06,1992-05-06
16708,4177,threat watch,False,2000-10-29,2000-10-29
16709,4178,expect claim,False,1998-06-19,1998-06-19
16710,4178,guess position,True,1974-12-07,1974-12-07
16711,4178,sound sea,False,1971-04-23,1971-04-23
16712,4178,ground policy,False,1988-05-28,1988-05-28
16713,4179,policy member,True,1974-08-22,1974-08-22
16714,4179,learn eight,False,2011-08-30,2011-08-30
16715,4179,outside article,False,1981-08-30,1981-08-30
16716,4179,remain well,False,1989-12-27,1989-12-27
16717,4180,worry population,False,1985-11-03,1985-11-03
16718,4180,trouble any,False,1986-10-15,1986-10-15
16719,4180,often before,True,2019-03-20,2019-03-20
16720,4180,also anything,False,2010-04-29,2010-04-29
16721,4181,across they,False,2001-01-05,2001-01-05
16722,4181,hand ten,True,1989-11-02,1989-11-02
16723,4181,civil such,False,2006-08-16,2006-08-16
16724,4181,or eat,False,1991-07-16,1991-07-16
16725,4182,hospital because,False,1986-12-11,1986-12-11
16726,4182,help myself,True,1980-01-05,1980-01-05
16727,4182,bring inside,False,2006-05-03,2006-05-03
16728,4182,rock about,False,2011-03-17,2011-03-17
16729,4183,management commercial,False,1983-12-02,1983-12-02
16730,4183,suggest join,False,1982-11-09,1982-11-09
16731,4183,region bad,False,1989-12-23,1989-12-23
16732,4183,knowledge daughter,True,2003-06-10,2003-06-10
16733,4184,again her,False,2012-01-06,2012-01-06
16734,4184,discover simply,True,2009-04-01,2009-04-01
16735,4184,off wife,False,2011-01-14,2011-01-14
16736,4184,wonder water,False,2014-08-04,2014-08-04
16737,4185,conference population,False,2001-09-13,2001-09-13
16738,4185,raise fund,False,2015-08-20,2015-08-20
16739,4185,seek various,True,1981-10-15,1981-10-15
16740,4185,serve candidate,False,1994-09-18,1994-09-18
16741,4186,far charge,False,2016-07-14,2016-07-14
16742,4186,administration compare,False,1982-06-10,1982-06-10
16743,4186,reduce account,True,1993-07-13,1993-07-13
16744,4186,leave particular,False,1981-01-01,1981-01-01
16745,4187,return adult,True,1987-03-26,1987-03-26
16746,4187,talk hospital,False,2004-10-24,2004-10-24
16747,4187,and career,False,2001-03-16,2001-03-16
16748,4187,economy kind,False,1998-03-04,1998-03-04
16749,4188,sort theory,True,2011-09-10,2011-09-10
16750,4188,yourself stuff,False,1976-08-26,1976-08-26
16751,4188,air table,False,1983-04-03,1983-04-03
16752,4188,themselves give,False,1990-10-20,1990-10-20
16753,4189,few card,False,2000-04-03,2000-04-03
16754,4189,agency it,True,1981-06-03,1981-06-03
16755,4189,sea general,False,1977-04-11,1977-04-11
16756,4189,phone perhaps,False,2013-09-21,2013-09-21
16757,4190,physical before,True,1972-02-09,1972-02-09
16758,4190,answer station,False,1983-07-01,1983-07-01
16759,4190,fact attack,False,1980-03-07,1980-03-07
16760,4190,learn develop,False,1984-12-10,1984-12-10
16761,4191,work kind,True,2014-04-09,2014-04-09
16762,4191,discuss dog,False,1990-08-11,1990-08-11
16763,4191,radio rich,False,2019-06-25,2019-06-25
16764,4191,room soldier,False,1970-06-27,1970-06-27
16765,4192,last budget,False,2000-09-16,2000-09-16
16766,4192,property yet,True,2015-10-16,2015-10-16
16767,4192,nation resource,False,1970-01-05,1970-01-05
16768,4192,another head,False,2013-04-11,2013-04-11
16769,4193,born stop,False,1974-08-25,1974-08-25
16770,4193,experience goal,True,2003-05-24,2003-05-24
16771,4193,act conference,False,2006-09-28,2006-09-28
16772,4193,region certainly,False,2012-10-28,2012-10-28
16773,4194,base scientist,False,1979-09-23,1979-09-23
16774,4194,part focus,False,2015-12-17,2015-12-17
16775,4194,ever skill,True,1977-02-20,1977-02-20
16776,4194,yard modern,False,1972-09-04,1972-09-04
16777,4195,left under,False,1988-11-25,1988-11-25
16778,4195,choice add,True,1986-12-03,1986-12-03
16779,4195,call provide,False,1988-02-26,1988-02-26
16780,4195,herself trouble,False,1998-06-20,1998-06-20
16781,4196,need scene,False,1995-07-17,1995-07-17
16782,4196,lawyer prove,True,1971-08-16,1971-08-16
16783,4196,serve break,False,1984-06-27,1984-06-27
16784,4196,baby already,False,2002-04-09,2002-04-09
16785,4197,ago face,False,1975-03-09,1975-03-09
16786,4197,say anything,False,2011-07-04,2011-07-04
16787,4197,store serve,True,1971-04-25,1971-04-25
16788,4197,visit key,False,2006-04-17,2006-04-17
16789,4198,in me,True,1982-05-17,1982-05-17
16790,4198,cup three,False,1985-02-02,1985-02-02
16791,4198,on expect,False,1975-06-12,1975-06-12
16792,4198,almost home,False,2003-03-12,2003-03-12
16793,4199,participant century,False,2002-09-21,2002-09-21
16794,4199,bank fall,False,1970-05-14,1970-05-14
16795,4199,whether industry,False,1970-06-14,1970-06-14
16796,4199,environmental better,True,1990-07-10,1990-07-10
16797,4200,check two,False,2004-09-25,2004-09-25
16798,4200,take situation,True,1997-06-18,1997-06-18
16799,4200,range continue,False,2013-05-17,2013-05-17
16800,4200,prevent cup,False,2002-06-08,2002-06-08
16801,4201,get manage,False,2013-03-22,2013-03-22
16802,4201,third cover,False,1973-02-11,1973-02-11
16803,4201,difficult physical,True,2018-12-25,2018-12-25
16804,4201,along race,False,1980-06-05,1980-06-05
16805,4202,prove make,False,1982-01-29,1982-01-29
16806,4202,score stage,False,1973-08-03,1973-08-03
16807,4202,step great,False,1982-04-12,1982-04-12
16808,4202,I long,True,2003-12-02,2003-12-02
16809,4203,either health,False,2017-12-03,2017-12-03
16810,4203,world morning,False,1994-10-10,1994-10-10
16811,4203,almost dog,True,1980-01-19,1980-01-19
16812,4203,camera mention,False,1988-09-23,1988-09-23
16813,4204,peace cut,False,2013-07-20,2013-07-20
16814,4204,computer character,False,1993-08-22,1993-08-22
16815,4204,activity law,False,2020-06-08,2020-06-08
16816,4204,some hour,True,2008-08-09,2008-08-09
16817,4205,skill involve,False,2005-08-14,2005-08-14
16818,4205,develop class,True,2002-06-23,2002-06-23
16819,4205,put cut,False,1989-10-23,1989-10-23
16820,4205,son reality,False,2018-06-29,2018-06-29
16821,4206,during meet,False,1986-10-09,1986-10-09
16822,4206,ten record,True,1970-05-05,1970-05-05
16823,4206,seem officer,False,1987-04-17,1987-04-17
16824,4206,stock with,False,1985-02-10,1985-02-10
16825,4207,yourself whom,False,1987-02-21,1987-02-21
16826,4207,deep would,False,2015-04-24,2015-04-24
16827,4207,sound run,False,2010-11-21,2010-11-21
16828,4207,generation collection,True,2006-03-18,2006-03-18
16829,4208,place case,False,1980-11-29,1980-11-29
16830,4208,ask pick,False,1987-12-07,1987-12-07
16831,4208,wear sister,True,1971-03-09,1971-03-09
16832,4208,sign yeah,False,2002-03-08,2002-03-08
16833,4209,put democratic,False,1980-07-26,1980-07-26
16834,4209,drug difficult,True,2015-07-14,2015-07-14
16835,4209,defense increase,False,1971-09-02,1971-09-02
16836,4209,boy manage,False,2007-12-31,2007-12-31
16837,4210,certainly teach,False,1985-10-22,1985-10-22
16838,4210,book find,True,2003-11-21,2003-11-21
16839,4210,network decade,False,1998-03-20,1998-03-20
16840,4210,culture quality,False,2005-04-23,2005-04-23
16841,4211,moment finish,False,2005-07-01,2005-07-01
16842,4211,effect suffer,False,1997-09-22,1997-09-22
16843,4211,whose common,True,1994-03-19,1994-03-19
16844,4211,enter must,False,1984-09-23,1984-09-23
16845,4212,drop effort,True,1970-12-16,1970-12-16
16846,4212,message small,False,2011-05-04,2011-05-04
16847,4212,think foreign,False,1998-07-23,1998-07-23
16848,4212,rule professional,False,2020-05-02,2020-05-02
16849,4213,call fight,False,1997-07-04,1997-07-04
16850,4213,run economy,False,1981-07-09,1981-07-09
16851,4213,wind summer,False,1992-08-20,1992-08-20
16852,4213,show allow,True,2002-01-15,2002-01-15
16853,4214,control edge,False,1990-04-09,1990-04-09
16854,4214,interview nature,False,1996-01-26,1996-01-26
16855,4214,thing test,False,2014-07-25,2014-07-25
16856,4214,television class,True,2010-10-14,2010-10-14
16857,4215,activity whatever,False,2011-08-11,2011-08-11
16858,4215,tell fall,False,1981-03-21,1981-03-21
16859,4215,debate author,False,2016-04-30,2016-04-30
16860,4215,help positive,True,2005-11-04,2005-11-04
16861,4216,notice family,True,2003-12-24,2003-12-24
16862,4216,traditional charge,False,2000-03-08,2000-03-08
16863,4216,shoulder police,False,1996-12-25,1996-12-25
16864,4216,firm rise,False,2011-01-16,2011-01-16
16865,4217,worker imagine,True,1994-07-02,1994-07-02
16866,4217,system rest,False,1972-07-31,1972-07-31
16867,4217,event trade,False,2007-09-28,2007-09-28
16868,4217,PM paper,False,1995-10-19,1995-10-19
16869,4218,ahead run,False,2005-02-11,2005-02-11
16870,4218,set often,True,1998-04-05,1998-04-05
16871,4218,actually more,False,1999-04-30,1999-04-30
16872,4218,page type,False,2015-12-18,2015-12-18
16873,4219,some tonight,False,1995-03-15,1995-03-15
16874,4219,station build,False,1979-07-23,1979-07-23
16875,4219,speech hope,True,1985-11-11,1985-11-11
16876,4219,rather scientist,False,2013-05-26,2013-05-26
16877,4220,risk positive,False,1994-01-13,1994-01-13
16878,4220,level total,False,1999-07-12,1999-07-12
16879,4220,trial raise,True,1998-06-18,1998-06-18
16880,4220,perform true,False,1976-06-07,1976-06-07
16881,4221,hold believe,False,1990-01-24,1990-01-24
16882,4221,age produce,False,2001-08-16,2001-08-16
16883,4221,term rate,False,1973-04-29,1973-04-29
16884,4221,card market,True,1983-08-29,1983-08-29
16885,4222,start try,False,1992-10-14,1992-10-14
16886,4222,instead here,True,2014-12-24,2014-12-24
16887,4222,speak figure,False,2001-03-09,2001-03-09
16888,4222,note know,False,1971-01-25,1971-01-25
16889,4223,coach point,False,2003-07-14,2003-07-14
16890,4223,shake letter,True,1993-03-30,1993-03-30
16891,4223,government cause,False,1974-03-22,1974-03-22
16892,4223,range method,False,1997-07-23,1997-07-23
16893,4224,store point,False,2014-07-12,2014-07-12
16894,4224,sound air,False,1997-04-30,1997-04-30
16895,4224,forward understand,True,2019-05-29,2019-05-29
16896,4224,nothing measure,False,2015-09-11,2015-09-11
16897,4225,site feel,False,1992-03-28,1992-03-28
16898,4225,until attention,False,1985-07-23,1985-07-23
16899,4225,security wear,False,2020-09-25,2020-09-25
16900,4225,central color,True,2002-06-06,2002-06-06
16901,4226,model style,True,1982-04-24,1982-04-24
16902,4226,anyone start,False,2007-05-06,2007-05-06
16903,4226,fine happy,False,1990-12-10,1990-12-10
16904,4226,family factor,False,1991-06-27,1991-06-27
16905,4227,peace paper,True,1991-08-07,1991-08-07
16906,4227,audience American,False,2017-12-04,2017-12-04
16907,4227,someone again,False,1973-04-27,1973-04-27
16908,4227,public pattern,False,1991-01-02,1991-01-02
16909,4228,improve decade,False,1970-03-16,1970-03-16
16910,4228,campaign student,True,2012-11-23,2012-11-23
16911,4228,ever stay,False,2015-06-28,2015-06-28
16912,4228,fall capital,False,1971-02-26,1971-02-26
16913,4229,father buy,False,2017-02-03,2017-02-03
16914,4229,interview message,False,2001-02-18,2001-02-18
16915,4229,forward wind,True,1974-10-03,1974-10-03
16916,4229,but organization,False,2018-11-02,2018-11-02
16917,4230,hot feel,False,2009-06-24,2009-06-24
16918,4230,church meeting,True,2004-10-09,2004-10-09
16919,4230,cut speech,False,1971-08-04,1971-08-04
16920,4230,support product,False,2007-12-14,2007-12-14
16921,4231,defense low,True,1977-02-03,1977-02-03
16922,4231,up no,False,2008-01-19,2008-01-19
16923,4231,PM evidence,False,2004-10-09,2004-10-09
16924,4231,tax accept,False,2004-09-06,2004-09-06
16925,4232,agree manage,False,2007-02-21,2007-02-21
16926,4232,less per,False,1973-07-13,1973-07-13
16927,4232,record sell,False,1972-03-31,1972-03-31
16928,4232,ask side,True,1991-06-12,1991-06-12
16929,4233,cup rate,False,1976-11-27,1976-11-27
16930,4233,member work,True,1988-05-23,1988-05-23
16931,4233,good together,False,2017-11-11,2017-11-11
16932,4233,standard wall,False,1977-11-30,1977-11-30
16933,4234,air road,False,1978-12-23,1978-12-23
16934,4234,successful agree,True,1971-01-26,1971-01-26
16935,4234,whom young,False,1982-07-14,1982-07-14
16936,4234,they heavy,False,2009-01-21,2009-01-21
16937,4235,exactly improve,False,1983-12-03,1983-12-03
16938,4235,daughter region,True,1973-07-31,1973-07-31
16939,4235,military month,False,2011-10-14,2011-10-14
16940,4235,professional surface,False,2009-10-02,2009-10-02
16941,4236,human somebody,True,1976-09-23,1976-09-23
16942,4236,race kind,False,1972-12-26,1972-12-26
16943,4236,whole sure,False,1970-03-28,1970-03-28
16944,4236,five certain,False,2010-09-23,2010-09-23
16945,4237,and think,True,2003-11-03,2003-11-03
16946,4237,budget dark,False,2004-04-06,2004-04-06
16947,4237,sound although,False,2016-10-23,2016-10-23
16948,4237,animal majority,False,2008-05-08,2008-05-08
16949,4238,morning remember,False,2003-04-23,2003-04-23
16950,4238,wife arrive,False,2017-08-30,2017-08-30
16951,4238,yes together,False,2005-08-01,2005-08-01
16952,4238,film situation,True,1987-05-22,1987-05-22
16953,4239,she character,True,2017-11-14,2017-11-14
16954,4239,before pay,False,2016-02-19,2016-02-19
16955,4239,reflect allow,False,2010-05-19,2010-05-19
16956,4239,trial follow,False,1977-05-01,1977-05-01
16957,4240,gun glass,False,1978-01-16,1978-01-16
16958,4240,meet key,True,1975-04-03,1975-04-03
16959,4240,oil election,False,2003-02-03,2003-02-03
16960,4240,enjoy my,False,2013-03-23,2013-03-23
16961,4241,page parent,False,2008-09-17,2008-09-17
16962,4241,use sea,False,1995-12-18,1995-12-18
16963,4241,car party,False,1982-03-05,1982-03-05
16964,4241,short top,True,1985-10-28,1985-10-28
16965,4242,their source,False,2015-02-14,2015-02-14
16966,4242,successful sing,True,1998-05-22,1998-05-22
16967,4242,field simply,False,1990-01-25,1990-01-25
16968,4242,experience food,False,2019-04-10,2019-04-10
16969,4243,whether message,False,2008-12-16,2008-12-16
16970,4243,herself step,False,2008-04-26,2008-04-26
16971,4243,dog yet,True,2008-10-30,2008-10-30
16972,4243,reduce whose,False,2010-09-12,2010-09-12
16973,4244,physical southern,False,2018-06-16,2018-06-16
16974,4244,form collection,True,2015-10-04,2015-10-04
16975,4244,think TV,False,1978-04-18,1978-04-18
16976,4244,democratic player,False,2016-03-27,2016-03-27
16977,4245,just woman,False,1991-10-11,1991-10-11
16978,4245,structure very,False,1979-08-08,1979-08-08
16979,4245,people system,True,1996-04-10,1996-04-10
16980,4245,read him,False,1981-08-04,1981-08-04
16981,4246,fly know,False,1999-10-04,1999-10-04
16982,4246,hope head,False,2014-12-22,2014-12-22
16983,4246,give commercial,False,1997-08-10,1997-08-10
16984,4246,still PM,True,1970-11-04,1970-11-04
16985,4247,end pretty,False,1983-11-27,1983-11-27
16986,4247,service arrive,False,1988-10-21,1988-10-21
16987,4247,medical floor,True,1993-06-23,1993-06-23
16988,4247,put perform,False,1980-11-28,1980-11-28
16989,4248,ability large,False,1996-09-23,1996-09-23
16990,4248,authority speak,True,2012-05-21,2012-05-21
16991,4248,energy especially,False,1986-07-16,1986-07-16
16992,4248,idea force,False,1971-12-20,1971-12-20
16993,4249,ask standard,False,1985-11-12,1985-11-12
16994,4249,safe from,False,1977-12-23,1977-12-23
16995,4249,happen professional,False,1989-06-09,1989-06-09
16996,4249,practice remember,True,1987-07-07,1987-07-07
16997,4250,plant I,False,2016-10-12,2016-10-12
16998,4250,career require,False,2004-06-01,2004-06-01
16999,4250,decade network,True,2008-12-06,2008-12-06
17000,4250,skill whatever,False,1973-04-08,1973-04-08
17001,4251,author opportunity,False,1993-12-03,1993-12-03
17002,4251,country call,True,1983-01-10,1983-01-10
17003,4251,size political,False,2008-10-05,2008-10-05
17004,4251,room increase,False,1997-12-13,1997-12-13
17005,4252,call why,False,1980-06-12,1980-06-12
17006,4252,must pay,False,2008-05-18,2008-05-18
17007,4252,professional everybody,True,1986-10-06,1986-10-06
17008,4252,usually same,False,1978-06-11,1978-06-11
17009,4253,school west,False,1970-07-08,1970-07-08
17010,4253,use three,False,2002-04-14,2002-04-14
17011,4253,attention high,True,1971-01-09,1971-01-09
17012,4253,born pressure,False,1972-08-30,1972-08-30
17013,4254,live worker,False,1992-06-25,1992-06-25
17014,4254,lose often,False,1980-01-20,1980-01-20
17015,4254,type yourself,False,1981-06-18,1981-06-18
17016,4254,form newspaper,True,1993-08-01,1993-08-01
17017,4255,change reduce,False,2014-05-26,2014-05-26
17018,4255,scene good,False,2017-09-26,2017-09-26
17019,4255,also seem,False,1972-10-15,1972-10-15
17020,4255,page media,True,1978-01-19,1978-01-19
17021,4256,from clear,True,1973-03-02,1973-03-02
17022,4256,friend enough,False,1993-12-23,1993-12-23
17023,4256,benefit possible,False,1998-11-30,1998-11-30
17024,4256,produce employee,False,2020-11-01,2020-11-01
17025,4257,wall shoulder,False,2006-05-04,2006-05-04
17026,4257,seek production,True,1978-02-08,1978-02-08
17027,4257,use heavy,False,1972-06-04,1972-06-04
17028,4257,always nature,False,2017-04-08,2017-04-08
17029,4258,expert while,False,1975-05-02,1975-05-02
17030,4258,join any,False,2016-07-09,2016-07-09
17031,4258,strategy create,True,2003-03-19,2003-03-19
17032,4258,support occur,False,2006-02-03,2006-02-03
17033,4259,any share,True,1970-11-19,1970-11-19
17034,4259,smile happen,False,1976-09-24,1976-09-24
17035,4259,oil second,False,2020-10-13,2020-10-13
17036,4259,upon natural,False,1996-04-27,1996-04-27
17037,4260,huge and,False,1986-10-07,1986-10-07
17038,4260,form artist,True,2020-03-05,2020-03-05
17039,4260,carry truth,False,1986-01-24,1986-01-24
17040,4260,finish respond,False,1987-07-21,1987-07-21
17041,4261,design wall,True,2015-02-03,2015-02-03
17042,4261,authority easy,False,2016-02-19,2016-02-19
17043,4261,range mean,False,1988-04-19,1988-04-19
17044,4261,follow add,False,1974-03-19,1974-03-19
17045,4262,yourself must,False,2020-10-29,2020-10-29
17046,4262,trip myself,True,2020-02-29,2020-02-29
17047,4262,fact information,False,1971-12-25,1971-12-25
17048,4262,style reveal,False,2009-08-12,2009-08-12
17049,4263,become level,False,1978-10-20,1978-10-20
17050,4263,daughter often,True,1984-08-16,1984-08-16
17051,4263,television put,False,1988-04-12,1988-04-12
17052,4263,store drug,False,1974-02-04,1974-02-04
17053,4264,reality stay,False,1973-03-26,1973-03-26
17054,4264,site ever,True,2010-08-25,2010-08-25
17055,4264,peace high,False,1992-05-05,1992-05-05
17056,4264,particularly pull,False,2014-01-05,2014-01-05
17057,4265,number agree,False,2002-07-11,2002-07-11
17058,4265,really usually,False,1995-10-04,1995-10-04
17059,4265,speak exist,True,2007-03-05,2007-03-05
17060,4265,care step,False,1996-04-16,1996-04-16
17061,4266,for contain,False,1974-12-27,1974-12-27
17062,4266,easy quality,False,1984-02-17,1984-02-17
17063,4266,special nor,False,1987-10-23,1987-10-23
17064,4266,discuss paper,True,1973-05-09,1973-05-09
17065,4267,above between,False,1989-06-06,1989-06-06
17066,4267,record effort,True,2002-10-10,2002-10-10
17067,4267,catch pretty,False,2012-11-24,2012-11-24
17068,4267,first business,False,2016-09-06,2016-09-06
17069,4268,business same,False,2017-10-13,2017-10-13
17070,4268,onto somebody,False,1971-06-01,1971-06-01
17071,4268,lawyer skin,False,1987-03-18,1987-03-18
17072,4268,my strong,True,1971-08-24,1971-08-24
17073,4269,team partner,False,1991-02-05,1991-02-05
17074,4269,TV their,False,1980-12-31,1980-12-31
17075,4269,north production,True,1984-08-12,1984-08-12
17076,4269,table party,False,1972-05-14,1972-05-14
17077,4270,exactly lot,False,1993-09-21,1993-09-21
17078,4270,among again,False,1992-03-16,1992-03-16
17079,4270,husband police,False,1983-11-15,1983-11-15
17080,4270,public minute,True,1995-03-31,1995-03-31
17081,4271,marriage station,True,1996-05-07,1996-05-07
17082,4271,effort away,False,2020-12-05,2020-12-05
17083,4271,activity bill,False,2015-02-25,2015-02-25
17084,4271,yes position,False,1981-10-19,1981-10-19
17085,4272,either attention,False,1971-04-21,1971-04-21
17086,4272,project allow,True,1975-01-31,1975-01-31
17087,4272,appear officer,False,1982-02-01,1982-02-01
17088,4272,establish break,False,1998-07-06,1998-07-06
17089,4273,age until,False,2005-10-29,2005-10-29
17090,4273,challenge difficult,False,1991-05-06,1991-05-06
17091,4273,friend recent,True,1983-02-09,1983-02-09
17092,4273,coach board,False,2014-03-18,2014-03-18
17093,4274,side represent,False,2013-02-23,2013-02-23
17094,4274,everyone wonder,True,2015-10-07,2015-10-07
17095,4274,fast direction,False,2021-01-16,2021-01-16
17096,4274,main attack,False,1990-02-04,1990-02-04
17097,4275,go party,True,2019-10-09,2019-10-09
17098,4275,dream avoid,False,1980-01-29,1980-01-29
17099,4275,home trial,False,2006-02-20,2006-02-20
17100,4275,page actually,False,1986-08-02,1986-08-02
17101,4276,hospital several,False,2001-01-23,2001-01-23
17102,4276,design stage,False,1986-07-25,1986-07-25
17103,4276,region place,False,1981-08-30,1981-08-30
17104,4276,guess everyone,True,1998-03-20,1998-03-20
17105,4277,single bit,False,1999-09-13,1999-09-13
17106,4277,artist total,False,1974-02-08,1974-02-08
17107,4277,public card,False,1971-02-27,1971-02-27
17108,4277,discussion catch,True,1986-08-29,1986-08-29
17109,4278,small me,False,1987-05-20,1987-05-20
17110,4278,some son,False,2007-02-09,2007-02-09
17111,4278,serve nearly,True,1995-03-07,1995-03-07
17112,4278,organization my,False,1999-02-08,1999-02-08
17113,4279,administration economy,True,1973-06-08,1973-06-08
17114,4279,least culture,False,1971-12-17,1971-12-17
17115,4279,stand culture,False,1973-12-15,1973-12-15
17116,4279,sign half,False,2014-11-09,2014-11-09
17117,4280,yeah investment,False,1981-01-07,1981-01-07
17118,4280,rather any,True,2000-10-15,2000-10-15
17119,4280,million least,False,1986-02-05,1986-02-05
17120,4280,exactly effect,False,1973-09-27,1973-09-27
17121,4281,long total,True,1979-02-27,1979-02-27
17122,4281,happy represent,False,1984-04-20,1984-04-20
17123,4281,market focus,False,2001-04-03,2001-04-03
17124,4281,his often,False,2007-04-18,2007-04-18
17125,4282,thought order,False,1982-05-05,1982-05-05
17126,4282,save box,True,2003-12-12,2003-12-12
17127,4282,fill seven,False,1995-04-19,1995-04-19
17128,4282,address movie,False,1994-03-04,1994-03-04
17129,4283,really serve,False,1983-05-28,1983-05-28
17130,4283,common pull,True,2005-11-25,2005-11-25
17131,4283,news drive,False,1991-08-04,1991-08-04
17132,4283,response number,False,1991-09-06,1991-09-06
17133,4284,field growth,False,2010-01-23,2010-01-23
17134,4284,several seem,False,1980-07-23,1980-07-23
17135,4284,main theory,True,2006-11-16,2006-11-16
17136,4284,agency possible,False,2005-12-17,2005-12-17
17137,4285,blue put,False,2001-06-26,2001-06-26
17138,4285,soldier edge,True,1986-08-16,1986-08-16
17139,4285,exactly other,False,2011-06-23,2011-06-23
17140,4285,magazine war,False,1982-08-02,1982-08-02
17141,4286,toward decision,False,1980-08-11,1980-08-11
17142,4286,walk among,False,2006-11-03,2006-11-03
17143,4286,spring among,True,1993-01-10,1993-01-10
17144,4286,laugh water,False,2008-03-22,2008-03-22
17145,4287,forget fill,False,2001-03-15,2001-03-15
17146,4287,discussion yeah,True,1973-11-24,1973-11-24
17147,4287,night trade,False,1974-09-02,1974-09-02
17148,4287,year attack,False,2018-08-26,2018-08-26
17149,4288,actually approach,True,1994-02-13,1994-02-13
17150,4288,long thus,False,2020-11-01,2020-11-01
17151,4288,leader which,False,1989-06-12,1989-06-12
17152,4288,call then,False,1980-04-07,1980-04-07
17153,4289,inside require,False,1983-12-05,1983-12-05
17154,4289,piece security,False,1993-05-30,1993-05-30
17155,4289,wall leg,True,2002-08-30,2002-08-30
17156,4289,final film,False,1990-07-03,1990-07-03
17157,4290,process pattern,False,1982-05-21,1982-05-21
17158,4290,outside challenge,False,2003-07-11,2003-07-11
17159,4290,pattern laugh,True,2007-01-15,2007-01-15
17160,4290,term age,False,1985-08-11,1985-08-11
17161,4291,long as,False,1993-01-14,1993-01-14
17162,4291,world water,False,1974-11-28,1974-11-28
17163,4291,significant field,False,2006-06-20,2006-06-20
17164,4291,technology open,True,2008-10-31,2008-10-31
17165,4292,student writer,False,1983-12-14,1983-12-14
17166,4292,allow bad,False,2007-10-19,2007-10-19
17167,4292,within successful,True,2015-09-16,2015-09-16
17168,4292,maintain possible,False,1986-10-26,1986-10-26
17169,4293,management onto,False,2000-10-19,2000-10-19
17170,4293,guy which,False,1981-08-04,1981-08-04
17171,4293,increase west,True,2005-02-04,2005-02-04
17172,4293,left debate,False,2019-07-15,2019-07-15
17173,4294,bag growth,False,1997-05-24,1997-05-24
17174,4294,two say,False,1994-06-12,1994-06-12
17175,4294,region effort,False,1991-02-12,1991-02-12
17176,4294,five step,True,1987-08-11,1987-08-11
17177,4295,while executive,False,1976-11-08,1976-11-08
17178,4295,never open,False,1992-06-02,1992-06-02
17179,4295,poor majority,True,2014-11-18,2014-11-18
17180,4295,film score,False,2002-01-23,2002-01-23
17181,4296,fact way,False,1985-07-18,1985-07-18
17182,4296,argue determine,False,1984-11-06,1984-11-06
17183,4296,may idea,False,1975-08-28,1975-08-28
17184,4296,receive child,True,2008-07-09,2008-07-09
